Absolutely. I’m ready to perform the audit exactly under those rules.

Send the examples containing:

* **ID**
* **Target**
* **Original Arabic Tweet**
* **GPT prediction**
* **Qwen prediction**
* **Gemini prediction**

You can paste **all examples at once** or send them in **batches**. I’ll audit every example independently from **Target + Tweet first**, then use the three model outputs as hypotheses, with only a **modest Gemini prior**.

For each batch, I’ll return the required:

1. **DETAILED COMPARISON TABLE**
2. **SUMMARY TABLE**
3. **MODEL-WISE AUDIT**
4. **CHANGES RECOMMENDED**
5. **GEMINI DISAGREEMENT CASES**
6. **FINAL AUDIT RECOMMENDATION**

I’ll also explicitly identify **MANUAL REVIEW** cases rather than forcing a low-confidence label when the Arabic evidence is genuinely ambiguous.

**Send the first batch whenever you're ready.**

__________________________________________________________________________________________________________________________________________________________________________________________


Yes — understood. **These are Track-2 test-dataset samples**, not Track-1 samples.

I’ve inspected the uploaded file. It contains the Arabic test tweets, including a large block about **the three-term academic system** and a later block about **electric cars**, among other Track-2 target material.  

However, **the uploaded file itself does not contain the GPT/Qwen/Gemini prediction columns in the portion available to me**. To perform the audit you specified, I need the predictions alongside these test examples.

### What I need next

Please provide the three prediction outputs for these same Track-2 samples:

```text
ID,GPT,Qwen,Gemini
1,...
2,...
3,...
...
```

If you have them as **three separate files**, upload all three. That's actually preferable because I can align them by ID and avoid accidental ordering mistakes.

Once I have them, I will audit the Track-2 samples **from the original Target + Arabic Tweet first**, rather than treating any model as ground truth.

And importantly, I will **not assume that the first 312 tweets all have the same target or that the later tweets automatically have another target** unless the actual Track-2 target information confirms that. The target must be explicitly established before judging stance.

I’ll then produce the exact tables and sections you requested, including **every example**, **KEEP/CHANGE**, **difficulty**, **confidence**, **model-wise reliability**, **Gemini disagreement analysis**, and the **final submission recommendation**.


_______________________________________________________________________________________________________________________________________________________________________________________



Yes — I have now aligned the **100 Track-2 samples** with the three prediction lists you supplied:

* **Gemini:** 100 predictions
* **GPT:** 100 predictions
* **Qwen:** 100 predictions
* **Original Arabic tweets:** IDs 1–100 from the uploaded Track-2 test file. 

### Important target note

The uploaded text file contains the tweets but **does not explicitly print the Target field beside each sample**. For IDs **1–100**, the tweet block is clearly centered on **نظام الفصول الدراسية الثلاثة / الفصل الدراسي الثالث**, so I am auditing these 100 against the target **“Three Academic Terms / نظام الثلاثة فصول”**. I am not treating sentiment toward related concepts such as Ramadan, holidays, workload, or remote learning as stance unless it establishes a position toward the three-term system itself.

I also applied your **Gemini slight-prior rule**, but the **tweet evidence overrides all model priors**.

---

# DETAILED COMPARISON TABLE

**Legend:**

* **A = Against**
* **F = Favor**
* **N = None**

|  ID | Target      | Tweet                                                               | GPT | Qwen | Gemini | GPT/Qwen/Gemini Agreement | Audit Label | Change? | Difficulty | Confidence     | Audit Decision                                              | Reason                                                                                                                    |
|  12 | Three terms | لا تدعي على الفصل الثالث الي أهدأ منهم كلهم و أحسنهم                | F   | F    | F      | ALL AGREE                 | Favor       | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Explicitly praises the third term as the best/calmer one.                                                                 |
|  13 | Three terms | ...الفصول الثلاثة والتي أثرت على الحضور والغياب... الكثير يشتكي     | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Attributes attendance problems to the three-term system.                                                                  |
|  14 | Three terms | سبب الغياب الكثير... تعب... في الثلاث فصول                          | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Explicit negative consequences.                                                                                           |
|  15 | Three terms | يارب يلغون نظام ثلاث فصول. تعبنا من هالنظام                         | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Direct cancellation request.                                                                                              |
|  16 | Three terms | راح تستمر الجلسات في الفصل الثالث إن شاء الله؟                      | N   | N    | N      | ALL AGREE                 | None        | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Neutral question about continuation.                                                                                      |
|  17 | Three terms | رجعوا الترمين ويارب... الغاء الفصل الثالث                           | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Explicitly prefers two terms and cancellation.                                                                            |
|  18 | Three terms | نظام ثلاثة اترام مميت وقاتل للشغف                                   | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Strongly negative characterization.                                                                                       |
|  19 | Three terms | استعجلوا لما عطونا كتب الفصل الثالث 🥲                              | A   | A    | A      | ALL AGREE                 | Against     | EASY    | HIGH       | KEEP CONSENSUS | Complaint about receiving third-term books signals dislike. |                                                                                                                           |
|  20 | Three terms | تكفون... الغاء الفصل الثالث وعن بعد...                              | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Repeated plea to cancel the third term.                                                                                   |
|  21 | Three terms | ثلاثه اترام                                                         | N   | N    | N      | ALL AGREE                 | None        | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Mere mention without stance.                                                                                              |
|  22 | Three terms | ابدو الفصل الثالث بعد رمضان                                         | N   | A    | A      | Qwen+Gemini               | None        | CHANGE  | MEDIUM     | MEDIUM         | CHANGE TO NONE                                              | This is a scheduling suggestion, not clear support or opposition to the existence of the third term.                      |
|  23 | Three terms | فصلين مع إلغاء الفصل الثالث...                                      | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Explicitly advocates two terms and cancellation.                                                                          |
|  24 | Three terms | ...حط بشاره وتم الغاء الفصل الدراسي الثالث                          | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | MEDIUM     | HIGH           | KEEP CONSENSUS                                              | The “good news” is framed as cancellation; clear positive stance toward cancellation.                                     |
|  25 | Three terms | ...خبر سار... الغاء الفصل الثالث...                                 | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Cancellation is listed as desirable news.                                                                                 |
|  26 | Three terms | الدراسة اصبحت ممله... نظام ثلاثة فصول                               | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Directly associates boredom with the system.                                                                              |
|  27 | Three terms | خلو بدايه الفصل الثالث بعد رمضان                                    | A   | A    | A      | ALL AGREE                 | None        | CHANGE  | MEDIUM     | MEDIUM         | CHANGE TO NONE                                              | Suggests when the third term should begin rather than taking a clear position toward it.                                  |
|  28 | Three terms | طول الفصول الثلاثة ينتج الملل والطفش...                             | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Strong causal criticism of three terms.                                                                                   |
|  29 | Three terms | اتمنى يلغو الفصل الدراسي الثالث                                     | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Explicit cancellation wish.                                                                                               |
|  30 | Three terms | ...نكبة الاترام الثلاثة... كرهنا الدراسة...                         | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | MEDIUM     | HIGH           | KEEP CONSENSUS                                              | Strong criticism and comparison favoring two terms.                                                                       |
|  31 | Three terms | الجامعة... ويعتمدو الاترام الثلاثة                                  | N   | N    | N      | ALL AGREE                 | None        | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Purely descriptive university information.                                                                                |
|  32 | Three terms | مرهق جداً... المناهج كثيرة مو متناسبة مع الفصول الثلاثة             | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Explicitly criticizes the system's workload.                                                                              |
|  33 | Three terms | خففولنا الفصول الثلاثة ارهقتنا بالمصاريف                            | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Direct complaint about financial burden.                                                                                  |
|  34 | Three terms | ...تدفه للدوام الفصل الثالث فاشل بأمتياز                            | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Explicitly calls the third term a failure.                                                                                |
|  35 | Three terms | لو يجي خبر ان الفصل الثالث عن بعد...                                | A   | A    | A      | ALL AGREE                 | None        | CHANGE  | MEDIUM     | MEDIUM         | CHANGE TO NONE                                              | The praise is conditional on remote learning; it does not clearly establish stance toward the three-term system itself.   |
|  36 | Three terms | يبغونكم تتقبلون الفصل الدراسي الثالث بس...                          | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | MEDIUM     | HIGH           | KEEP CONSENSUS                                              | Sarcastically rejects the attempt to make people accept it.                                                               |
|  37 | Three terms | الفصل الثالث والا بدايه العام الدراسي الجديد؟                       | N   | N    | N      | ALL AGREE                 | None        | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Neutral timing question.                                                                                                  |
|  38 | Three terms | خطة المقررات... ما غيروها بنظام الثلاث فصول... الوضع لا يحتمل       | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Clear criticism of implementation and burden.                                                                             |
|  39 | Three terms | إلغوا الدراسة... وإلغوا الفصل الثالث                                | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Explicit cancellation.                                                                                                    |
|  40 | Three terms | ...من بعد قرار الثلاث فصول صرنا من جرف في دحديرة                    | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | MEDIUM     | HIGH           | KEEP CONSENSUS                                              | Contrasts former system positively with current three-term system.                                                        |
|  41 | Three terms | ...احنا ثلاثه اترام والحمدلله... اطلق مدلعين 🤣❤️                   | F   | F    | F      | ALL AGREE                 | Favor       | KEEP    | HARD       | MEDIUM         | KEEP CONSENSUS                                              | Positive wording and emojis suggest acceptance, although the context is somewhat sarcastic/teasing.                       |
|  42 | Three terms | نظام الثلاثه الفصول... ضغط من جميع الاتجاهات... كرهت الدراسه        | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Explicit negative consequences.                                                                                           |
|  43 | Three terms | طالما ثلاثة اترام اقتراح حلو لو يكون اربعة ايام...                  | F   | N    | N      | GPT+Gemini?               | Favor       | KEEP    | MEDIUM     | MEDIUM         | KEEP GPT                                                    | Accepts the three-term premise and calls the proposed arrangement “حلو”; stance is conditionally favorable.               |
|  44 | Three terms | لماذا... العودة للفصلين بدل الثلاثة فصول؟                           | N   | N    | A      | GPT+Qwen                  | Against     | CHANGE  | MEDIUM     | HIGH           | KEEP GEMINI                                                 | The alternative explicitly asks about returning to two terms, indicating dissatisfaction with three terms.                |
|  45 | Three terms | فلتلغى الفصول الثلاثه... أثرت على صحتنا وحياتنا                     | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Explicitly requests cancellation.                                                                                         |
|  46 | Three terms | لا ازين ثلاث فصول 😎👍🏻                                            | F   | F    | F      | ALL AGREE                 | Favor       | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Direct positive evaluation.                                                                                               |
|  47 | Three terms | لازم يمددون الدراسة... مو بس ثلاث فصول الا سنتين 🤣                 | N   | N    | F      | GPT+Qwen                  | Against     | CHANGE  | HARD       | HIGH           | CHANGE TO AGAINST                                           | Obvious hyperbolic sarcasm: suggesting two years of study mocks the three-term system rather than supporting it.          |
|  48 | Three terms | صحيح الغاء الفصل الدراسي الثالث...                                  | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Explicit agreement with cancellation.                                                                                     |
|  49 | Three terms | ...أهم شئ الفصل الثالث نطلب مراجعه... او الغاءه                     | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Requests review or cancellation.                                                                                          |
|  50 | Three terms | ثلاث فصول للاسف الشديد                                              | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | “Unfortunately” makes the stance explicit.                                                                                |
|  51 | Three terms | نفس الشي مع الاترام الثلاثه حتى ايلون تعب                           | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | MEDIUM     | HIGH           | KEEP CONSENSUS                                              | Complaint/humorous exaggeration still conveys opposition.                                                                 |
|  52 | Three terms | يارب تصير ٢٤ الفصل الثالث                                           | N   | N    | F      | GPT+Qwen                  | None        | CHANGE  | HARD       | LOW            | CHANGE TO NONE                                              | “تصير ٢٤” is too ambiguous to establish a reliable stance toward the third term.                                          |
|  53 | Three terms | اتوقع تعميم قادم لالغاء الأترام الثلاثه يارب                        | F   | A    | A      | Qwen+Gemini               | Against     | CHANGE  | MEDIUM     | HIGH           | KEEP CONSENSUS                                              | “يارب” expresses hope for cancellation; the stance is against the three-term system.                                      |
|  54 | Three terms | ...يلغونه... والاكتفاء بفصلين                                       | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Directly prefers two terms.                                                                                               |
|  55 | Three terms | ...انا مع #ضد_الفصول_الدراسية_الثلاثة                               | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Explicit anti-three-terms hashtag and statement.                                                                          |
|  56 | Three terms | الثلاثه الفصول... تسبب نفسيه... وخساره في الفلوس                    | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Strong negative assessment.                                                                                               |
|  57 | Three terms | يعني فصلين فقط بيلغون الفصل الثالث                                  | A   | N    | N      | GPT+Qwen                  | None        | CHANGE  | EASY       | HIGH           | KEEP GPT                                                    | Neutral clarification about whether two terms means cancellation.                                                         |
|  58 | Three terms | ...فرحنا بشي يخص... الغاء الفصل الدراسي الثالث                      | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | MEDIUM     | HIGH           | KEEP CONSENSUS                                              | The speaker welcomes cancellation-related news.                                                                           |
|  59 | Three terms | ثلاث فصول والله تعب... كان فصلين وربي نعمة                          | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Explicitly contrasts three terms negatively with two terms positively.                                                    |
|  60 | Three terms | ...هذا ماهو اهتمام بتعليم هذا تطفيش... بعد نظام الثلاث فصول         | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Strong criticism.                                                                                                         |
|  61 | Three terms | ...متى بتلغون الفصل الثالث... المرض...                              | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Uses health concerns to demand cancellation.                                                                              |
|  62 | Three terms | ...ما عندهم نية يشيلون الفصل الثالث؟ اللي ماله داعي...              | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Calls the third term unnecessary.                                                                                         |
|  63 | Three terms | متى تشيلون ثلاث فصول؟                                               | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Rhetorical question clearly asks for removal.                                                                             |
|  64 | Three terms | ...اكتبوا #إلغاء الفصل الثالث مطلب                                  | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Explicit cancellation campaign.                                                                                           |
|  65 | Three terms | فقدان الشغف لتضبيط جدول الفصل الثالث                                | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | MEDIUM     | HIGH           | KEEP CONSENSUS                                              | Frames the third term through loss of motivation.                                                                         |
|  66 | Three terms | لم نخرج بفائدة... الا فقدان الشغف                                   | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Explicitly says the system has produced negative outcomes.                                                                |
|  67 | Three terms | انجازات الثانوي مالها علاقه... اتفق... غالباً بيستمر                | N   | N    | F      | GPT+Qwen                  | None        | CHANGE  | MEDIUM     | MEDIUM         | CHANGE TO NONE                                              | The tweet says the achievement issue is unrelated and only predicts continuation; it does not clearly endorse the system. |
|  68 | Three terms | إلغاء الفصول الثلاثة فقط                                            | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Direct cancellation.                                                                                                      |
|  69 | Three terms | الدراسة بترجع فصلين... الثلاث فصول اللي ماعجبت أحد                  | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Clearly negative toward three terms.                                                                                      |
|  70 | Three terms | ياليت تلغو الفصل الثالث لانه مامنه فايده                            | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Direct cancellation request.                                                                                              |
|  71 | Three terms | ...مرض وضغط من ثلاث فصول                                            | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Explicitly attributes pressure to three terms.                                                                            |
|  72 | Three terms | اتمنى ان يُلغى نظام الثلاث فصول للجامعات                            | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Direct wish for cancellation.                                                                                             |
|  73 | Three terms | أطالب... عدم إلغاء الفصل الدراسي الثالث                             | F   | F    | F      | ALL AGREE                 | Favor       | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Unambiguous support for retaining the third term.                                                                         |
|  74 | Three terms | نطالب الغاء الترم الثالث... ضغوط نفسية وجسدية                       | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Strong cancellation demand.                                                                                               |
|  75 | Three terms | ههههه... وليه الثلاث فصول مو ارهاق لطالب                            | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | HARD       | HIGH           | KEEP CONSENSUS                                              | Sarcastically challenges the claim that the system is not exhausting students.                                            |
|  76 | Three terms | الغاء الفصل الدراسي الثالث                                          | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Direct cancellation.                                                                                                      |
|  77 | Three terms | الغاء الفصل الثالث افضل من اي اجازه اخرى                            | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Explicit preference for cancellation.                                                                                     |
|  78 | Three terms | فكرة ثلاثة اترام متعبة لطالبة...                                    | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Explicitly calls the system exhausting.                                                                                   |
|  79 | Three terms | لا ترهقوا المجتمع في الأترام الثلاثة... فصلين كافية                 | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Explicitly prefers two terms.                                                                                             |
|  80 | Three terms | الله يقلع الثلاثه الاترام بس                                        | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Strong colloquial rejection.                                                                                              |
|  81 | Three terms | نطلبه بالغاء الفصل الثالث                                           | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Direct request.                                                                                                           |
|  82 | Three terms | نبغا اللي اقترح ثلاثه فصول يلحقه                                    | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | MEDIUM     | HIGH           | KEEP CONSENSUS                                              | Hostile criticism of the person who proposed the system.                                                                  |
|  83 | Three terms | ماعاد في إرهاق اكثر من الفصول الثلاثه                               | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Explicit negative burden.                                                                                                 |
|  84 | Three terms | ...وتبي 5 فصول... تستعبط أنت؟!                                      | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | HARD       | HIGH           | KEEP CONSENSUS                                              | Sarcastic/rhetorical rejection of expanding the system.                                                                   |
|  85 | Three terms | لا ترهقوا الطلاب بثلاثة فصول...                                     | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Explicit criticism of cumulative burden.                                                                                  |
|  86 | Three terms | لا ترهقوا الطلاب... ب الفصل الثالث                                  | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Direct opposition.                                                                                                        |
|  87 | Three terms | طالبنا سنتين أن يلغوا الفصول الثلاثة...                             | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Explicit long-standing cancellation demand.                                                                               |
|  88 | Three terms | من مساوئ تقسيم السنة... ثلاثة فصول                                  | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Labels the three-term division as a disadvantage.                                                                         |
|  89 | Three terms | تحطون ثلاث فصول وتجي تقول لاترهقون الطلاب شي مضحك                   | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | HARD       | HIGH           | KEEP CONSENSUS                                              | Sarcastic contradiction criticizing the system.                                                                           |
|  90 | Three terms | ثلاثه اترام... خمس ايام اختبارات ومادتين بيوم                       | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Complains about workload under the system.                                                                                |
|  91 | Three terms | ...ثلاث فصول... الغوا الفصل الثالث                                  | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Explicit cancellation.                                                                                                    |
|  92 | Three terms | الوزارة وضعت ثلاث فصول... يملون وتقل دافعيتهم                       | A   | A    | A      | ALL AGREE                 | Against     | KEEP    | EASY       | HIGH           | KEEP CONSENSUS                                              | Explicit negative effect on motivation.                                                                                   |
