ID,text_original,target_original,text_clean,target_clean,stance,stance_id,sentiment,sentiment_id,sarcasm,sarcasm_id,favor_reason,against_reason,none_reason,model_input,target_id,text,target,stance:confidence,sarcasm:confidence,sentiment:confidence,datetime,Date,true_label,pred_label,p_against,p_none,p_favor,fold,max_probability,prediction_entropy,true_name,pred_name
333, كل خدماتهم راجع الفرع . وين التحول الالكتروني . اقسم بالله ندمت اشد الندم وان شاء الله جاري الانتقال الى بنك عدل مثل الانماء والله خدماتهم تفتح النفس,Digital Transformation,كل خدماتهم راجع الفرع . وين التحول الالكتروني . اقسم بالله ندمت اشد الندم وان شاء الله جاري الانتقال الي بنك عدل مثل الانماء والله خدماتهم تفتح النفس,Digital Transformation,Against,0,Negative,0,No,0,,A_Explicit,,Target: Digital Transformation Text: كل خدماتهم راجع الفرع . وين التحول الالكتروني . اقسم بالله ندمت اشد الندم وان شاء الله جاري الانتقال الي بنك عدل مثل الانماء والله خدماتهم تفتح النفس,,,,,,,,,0,2,0.04425049,0.002494812,0.953125,1,0.953125,0.1986796559732677,Against,Favor
361,  والوزارة كل يوم مغردين عن التحول الرقمي والتعليم الالكتروني ليه مايربطون الجهات التدريبية كافة في سيستم واحد وبرقم البطاقة تظهرلك الدورات.... يعني بالله تبغاني اتذكر دورات وتواريخها قبل عشر سنوات اعتقد في نظام النمو المهني اجحاف كبير ,Digital Transformation,والوزارة كل يوم مغردين عن التحول الرقمي والتعليم الالكتروني ليه مايربطون الجهات التدريبية كافة في سيستم واحد وبرقم البطاقة تظهرلك الدورات.. يعني بالله تبغاني اتذكر دورات وتواريخها قبل عشر سنوات اعتقد في نظام النمو المهني اجحاف كبير,Digital Transformation,Favor,2,Neutral,1,No,0,F_Explicit,,,Target: Digital Transformation Text: والوزارة كل يوم مغردين عن التحول الرقمي والتعليم الالكتروني ليه مايربطون الجهات التدريبية كافة في سيستم واحد وبرقم البطاقة تظهرلك الدورات.. يعني بالله تبغاني اتذكر دورات وتواريخها قبل عشر سنوات اعتقد في نظام النمو المهني اجحاف كبير,,,,,,,,,2,0,0.7104492,0.07397461,0.21533203,1,0.7104492,0.7661632673495813,Favor,Against
399,  قالوا اما تطعيم واما فحص كورونا فأنت مطلوب منك كورونا... والله اعلم,Covid Vaccine,قالوا اما تطعيم واما فحص كورونا فانت مطلوب منك كورونا.. والله اعلم,Covid Vaccine,Favor,2,Neutral,1,No,0,F_Explicit,,,Target: Covid Vaccine Text: قالوا اما تطعيم واما فحص كورونا فانت مطلوب منك كورونا.. والله اعلم,,,,,,,,,2,1,0.40429688,0.59228516,0.003232956,1,0.59228516,0.6948919990373564,Favor,None
431,بحضور رئيس مجلس إدارة جمعية خير لتحفيظ القرآن بالأحساء أ.د عبدالله بن عبدالرحمن السلطان والجهاز التنفيذي بالجمعية  تم تقديم عرض تعريفي عن #نظام_رافد_الألكتروني لإدارة الجمعيات الأهلية وأهمية #التحول_الرقمي في القطاع غير الربحي تماشيا مع     URL,Digital Transformation,بحضور رئيس مجلس ادارة جمعية خير لتحفيظ القران بالاحساء ا.د عبدالله بن عبدالرحمن السلطان والجهاز التنفيذي بالجمعية تم تقديم عرض تعريفي عن #نظام رافد الالكتروني لادارة الجمعيات الاهلية واهمية #التحول الرقمي في القطاع غير الربحي تماشيا مع,Digital Transformation,Favor,2,Neutral,1,No,0,F_Explicit,,,Target: Digital Transformation Text: بحضور رئيس مجلس ادارة جمعية خير لتحفيظ القران بالاحساء ا.د عبدالله بن عبدالرحمن السلطان والجهاز التنفيذي بالجمعية تم تقديم عرض تعريفي عن #نظام رافد الالكتروني لادارة الجمعيات الاهلية واهمية #التحول الرقمي في القطاع غير الربحي تماشيا مع,,,,,,,,,2,1,0.0018062592,0.6611328,0.3371582,1,0.6611328,0.6515457628239818,Favor,None
441, والشباب عادي عطاله اهم شي تمكين المرأة,Women empowerment,والشباب عادي عطاله اهم شي تمكين المراة,Women empowerment,Against,0,Negative,0,No,0,,A_Explicit,,Target: Women empowerment Text: والشباب عادي عطاله اهم شي تمكين المراة,,,,,,,,,0,2,0.37646484,0.0010099411,0.6225586,1,0.6225586,0.6697878929743142,Against,Favor
562, لا تتعب نفسك وتقارن 🤔  الكل تحول للتجارة الإلكترونية كوايدي مول الخيار الأفضل لتجار التجزئة التحول الإلكتروني يبدأ من هنا ارباح اكثر إنتشار اكبر عملاء اكثر تكلفة اقل  كما تتوفر خدمة الشحن السريع لجميع مناطق المملكة  فقط املأ بيانات العميل عبر ,Digital Transformation,لا تتعب نفسك وتقارن 🤔 الكل تحول للتجارة الالكترونية كوايدي مول الخيار الافضل لتجار التجزئة التحول الالكتروني يبدا من هنا ارباح اكثر انتشار اكبر عملاء اكثر تكلفة اقل كما تتوفر خدمة الشحن السريع لجميع مناطق المملكة فقط املا بيانات العميل عبر,Digital Transformation,Against,0,Positive,2,No,0,,A_Explicit,,Target: Digital Transformation Text: لا تتعب نفسك وتقارن 🤔 الكل تحول للتجارة الالكترونية كوايدي مول الخيار الافضل لتجار التجزئة التحول الالكتروني يبدا من هنا ارباح اكثر انتشار اكبر عملاء اكثر تكلفة اقل كما تتوفر خدمة الشحن السريع لجميع مناطق المملكة فقط املا بيانات العميل عبر,,,,,,,,,0,2,0.0011262894,0.0008702278,0.9980469,1,0.9980469,0.0157296576516125,Against,Favor
572,   انا اتفقت مع زوجتي قبل ان تحمل .. ١.ان زوجتي ما تتطعم  بأي تطعيم سواء حق كورونا او تطعيمات الي تعطى للحامل . ٢.ان لا نطعم اي من اولادنا. ٣.ان يرضع ابني حليب الثدي فقط.ولا نعطيه اي حليب مجفف خاص بالاطفال.  ولكن للاسف شر,Covid Vaccine,انا اتفقت مع زوجتي قبل ان تحمل .. ١.ان زوجتي ما تتطعم باي تطعيم سواء حق كورونا او تطعيمات الي تعطي للحامل . ٢.ان لا نطعم اي من اولادنا. ٣.ان يرضع ابني حليب الثدي فقط.ولا نعطيه اي حليب مجفف خاص بالاطفال. ولكن للاسف شر,Covid Vaccine,,1,Negative,0,No,0,,,Not clear,Target: Covid Vaccine Text: انا اتفقت مع زوجتي قبل ان تحمل .. ١.ان زوجتي ما تتطعم باي تطعيم سواء حق كورونا او تطعيمات الي تعطي للحامل . ٢.ان لا نطعم اي من اولادنا. ٣.ان يرضع ابني حليب الثدي فقط.ولا نعطيه اي حليب مجفف خاص بالاطفال. ولكن للاسف شر,,,,,,,,,1,0,0.99853516,0.00034499168,0.0009469986,1,0.99853516,0.0108072428164494,None,Against
586,  الدولة عندما سنّت الانظمة الجديده من تمكين المرأة والحريات المنضبطة وكذا نظام التقاضي وقعت مثل الصاعقة على الغرب مما جعلهم يناصبون الامير محمد بن سلمان العداء علانية لأنه اصلح وقطع المسوغات التي يدندنون حولهاⓂ️,Women empowerment,الدولة عندما سنّت الانظمة الجديده من تمكين المراة والحريات المنضبطة وكذا نظام التقاضي وقعت مثل الصاعقة علي الغرب مما جعلهم يناصبون الامير محمد بن سلمان العداء علانية لانه اصلح وقطع المسوغات التي يدندنون حولهاⓂ️,Women empowerment,,1,Positive,2,No,0,,,Not clear,Target: Women empowerment Text: الدولة عندما سنّت الانظمة الجديده من تمكين المراة والحريات المنضبطة وكذا نظام التقاضي وقعت مثل الصاعقة علي الغرب مما جعلهم يناصبون الامير محمد بن سلمان العداء علانية لانه اصلح وقطع المسوغات التي يدندنون حولهاⓂ️,,,,,,,,,1,2,0.013595581,0.00052022934,0.98583984,1,0.98583984,0.0764269570793814,None,Favor
657, السلام عليكم ورحمة الله. قررت ان اخذ الجرعة الثالثة من تطعيم كورونا بمطار الملك عبدالعزيز الجنوبي. استفساري اذا احد اخذها من المطار  حديثا هل هو فايزر؟,Covid Vaccine,السلام عليكم ورحمة الله. قررت ان اخذ الجرعة الثالثة من تطعيم كورونا بمطار الملك عبدالعزيز الجنوبي. استفساري اذا احد اخذها من المطار حديثا هل هو فايزر؟,Covid Vaccine,,1,Neutral,1,No,0,,,Not clear,Target: Covid Vaccine Text: السلام عليكم ورحمة الله. قررت ان اخذ الجرعة الثالثة من تطعيم كورونا بمطار الملك عبدالعزيز الجنوبي. استفساري اذا احد اخذها من المطار حديثا هل هو فايزر؟,,,,,,,,,1,2,0.005756378,0.0703125,0.9238281,1,0.9238281,0.2895484583185937,None,Favor
689, في عشوائية كثيرة بالسوق العقاري ربما مع التحول الالكتروني يطوله بعض التنظيم,Digital Transformation,في عشوائية كثيرة بالسوق العقاري ربما مع التحول الالكتروني يطوله بعض التنظيم,Digital Transformation,Favor,2,Positive,2,No,0,F_Explicit,,,Target: Digital Transformation Text: في عشوائية كثيرة بالسوق العقاري ربما مع التحول الالكتروني يطوله بعض التنظيم,,,,,,,,,2,1,0.0018405914,0.87353516,0.12475586,1,0.87353516,0.3893658330639559,Favor,None
711,دول رجالة مصر اللى بيحمو البلد بدمهم وبيشتغلو ليل نهار علشان خاطر ولادهم وزوجاتهم ...على فكره الشهداء دول هم هم اللى الدنيا مقلوبه عليهم دلوقتى بحجة تمكين المرآة وعمالين يخربو فى بيوتهم بأفكار مسمومه ..اللى بيبكى على دول يحافظ على اللى زيهم الحب مش بيتجزأ URL,Women empowerment,دول رجالة مصر اللي بيحمو البلد بدمهم وبيشتغلو ليل نهار علشان خاطر ولادهم وزوجاتهم ..علي فكره الشهداء دول هم هم اللي الدنيا مقلوبه عليهم دلوقتي بحجة تمكين المراة وعمالين يخربو في بيوتهم بافكار مسمومه ..اللي بيبكي علي دول يحافظ علي اللي زيهم الحب مش بيتجزا,Women empowerment,Against,0,Negative,0,No,0,,A_Explicit,,Target: Women empowerment Text: دول رجالة مصر اللي بيحمو البلد بدمهم وبيشتغلو ليل نهار علشان خاطر ولادهم وزوجاتهم ..علي فكره الشهداء دول هم هم اللي الدنيا مقلوبه عليهم دلوقتي بحجة تمكين المراة وعمالين يخربو في بيوتهم بافكار مسمومه ..اللي بيبكي علي دول يحافظ علي اللي زيهم الحب مش بيتجزا,,,,,,,,,0,2,0.056365967,0.0060157776,0.9375,1,0.9375,0.253368063543488,Against,Favor
738, سلاح ثور الوحيد اللي يميزة عن باقي الشخصيات لأنه الوحيد اللي يقدر يحمله   وأكتشفنا بقدرة قادر أن كابتن أمريكا يقدر يحملها والآن حبيبتة !!؟ تقدر تصنع قصة جميله بدون حدث مفاجئ عشان تعتمد ع عامل الصدمه وغير إني شام ريحة تمكين المرأة 😂,Women empowerment,سلاح ثور الوحيد اللي يميزة عن باقي الشخصيات لانه الوحيد اللي يقدر يحمله واكتشفنا بقدرة قادر ان كابتن امريكا يقدر يحملها والان حبيبتة !!؟ تقدر تصنع قصة جميله بدون حدث مفاجئ عشان تعتمد ع عامل الصدمه وغير اني شام ريحة تمكين المراة 😂,Women empowerment,,1,Neutral,1,No,0,,,Not clear,Target: Women empowerment Text: سلاح ثور الوحيد اللي يميزة عن باقي الشخصيات لانه الوحيد اللي يقدر يحمله واكتشفنا بقدرة قادر ان كابتن امريكا يقدر يحملها والان حبيبتة !!؟ تقدر تصنع قصة جميله بدون حدث مفاجئ عشان تعتمد ع عامل الصدمه وغير اني شام ريحة تمكين المراة 😂,,,,,,,,,1,2,0.008605957,0.085876465,0.9057617,1,0.9057617,0.3413887799516074,None,Favor
740,   ارفع لمعاليكم شكوى لمعاناتنا من برنامج ايجار  للاسف اسوء خدمة حكوميه ولا ترتقي لتطلع القيادة حفظها الله. معاناه شهرية مع الفواتير و الان مع التحول الموقع  الالكتروني غير مكتمل و ناقص. و الله عندي الاستعداد لادارة التحول في ايجار لتقديم خدمه,Digital Transformation,ارفع لمعاليكم شكوي لمعاناتنا من برنامج ايجار للاسف اسوء خدمة حكوميه ولا ترتقي لتطلع القيادة حفظها الله. معاناه شهرية مع الفواتير و الان مع التحول الموقع الالكتروني غير مكتمل و ناقص. و الله عندي الاستعداد لادارة التحول في ايجار لتقديم خدمه,Digital Transformation,Favor,2,Positive,2,No,0,F_Explicit,,,Target: Digital Transformation Text: ارفع لمعاليكم شكوي لمعاناتنا من برنامج ايجار للاسف اسوء خدمة حكوميه ولا ترتقي لتطلع القيادة حفظها الله. معاناه شهرية مع الفواتير و الان مع التحول الموقع الالكتروني غير مكتمل و ناقص. و الله عندي الاستعداد لادارة التحول في ايجار لتقديم خدمه,,,,,,,,,2,0,0.9897461,0.0004813671,0.0096206665,1,0.9897461,0.0585551064463961,Favor,Against
840,  تمكين المرأه في المراح .,Women empowerment,تمكين المراه في المراح .,Women empowerment,Against,0,Neutral,1,No,0,,A_Explicit,,Target: Women empowerment Text: تمكين المراه في المراح .,,,,,,,,,0,2,0.0030231476,0.016952515,0.97998047,1,0.97998047,0.1064776003205546,Against,Favor
856,التحول التقني والذكاء الاصطناعي راح يقضي على الوظائف التقليدية الي وظيفتها بس دخل بيانات واطبع. مجرد تخيلك ماذا سيحصل في ٣٠-٥٠عام القادمه راح يكون شي مرعب.  #STC_تغلق_فروعها,Digital Transformation,التحول التقني والذكاء الاصطناعي راح يقضي علي الوظائف التقليدية الي وظيفتها بس دخل بيانات واطبع. مجرد تخيلك ماذا سيحصل في ٣٠-٥٠عام القادمه راح يكون شي مرعب. #STC تغلق فروعها,Digital Transformation,Against,0,Negative,0,Yes,1,,A_Explicit,,Target: Digital Transformation Text: التحول التقني والذكاء الاصطناعي راح يقضي علي الوظائف التقليدية الي وظيفتها بس دخل بيانات واطبع. مجرد تخيلك ماذا سيحصل في ٣٠-٥٠عام القادمه راح يكون شي مرعب. #STC تغلق فروعها,,,,,,,,,0,2,0.0033493042,0.0158844,0.98095703,1,0.98095703,0.1037480051897946,Against,Favor
872,MENTION MENTION اللقاح ما يمنع الإصابة هو يخفف الأعراض فقط  اللي ماتوا من كورونا بدون تطعيم أكثر بكثير من اللي ماتوا بعده,Covid Vaccine,مستخدم مستخدم اللقاح ما يمنع الاصابة هو يخفف الاعراض فقط اللي ماتوا من كورونا بدون تطعيم اكثر بكثير من اللي ماتوا بعده,Covid Vaccine,Favor,2,Positive,2,No,0,F_Implicit,,,Target: Covid Vaccine Text: مستخدم مستخدم اللقاح ما يمنع الاصابة هو يخفف الاعراض فقط اللي ماتوا من كورونا بدون تطعيم اكثر بكثير من اللي ماتوا بعده,,,,,,,,,2,0,0.87060547,0.0029201508,0.12658691,1,0.87060547,0.399312126001679,Favor,Against
876,جانب من معكسر الحياة لتطوير المشاريع الصغيرة بالشراكة مع شركة تمر   والذي يقدم اليوم التسويق للمشاريع الصغيرة مع أ. اشجان السليماني  ذلك للمساهمة في تمكين المرأة من خلال البدء في تحسين و تطوير مشاريعهن. URL,Women empowerment,جانب من معكسر الحياة لتطوير المشاريع الصغيرة بالشراكة مع شركة تمر والذي يقدم اليوم التسويق للمشاريع الصغيرة مع ا. اشجان السليماني ذلك للمساهمة في تمكين المراة من خلال البدء في تحسين و تطوير مشاريعهن.,Women empowerment,Favor,2,Neutral,1,No,0,F_Explicit,,,Target: Women empowerment Text: جانب من معكسر الحياة لتطوير المشاريع الصغيرة بالشراكة مع شركة تمر والذي يقدم اليوم التسويق للمشاريع الصغيرة مع ا. اشجان السليماني ذلك للمساهمة في تمكين المراة من خلال البدء في تحسين و تطوير مشاريعهن.,,,,,,,,,2,1,0.012825012,0.9785156,0.008415222,1,0.9785156,0.1173277986477852,Favor,None
879, ملف تمكين المرأة اوك ماشي صح وقواكم الله بس انتم فتحتوا ملف تكبيل وتقييد ونحر الشباب السعودي بدون شعور ،، الموازنه مطلوبه ،، الشباب اصبح مع انظمتك معطل تعطيل كامل،، نتمنى من سمو ولي العهد الالتفات للشباب السعودي وفتح مجالات العمل لهم,Women empowerment,ملف تمكين المراة اوك ماشي صح وقواكم الله بس انتم فتحتوا ملف تكبيل وتقييد ونحر الشباب السعودي بدون شعور ،، الموازنه مطلوبه ،، الشباب اصبح مع انظمتك معطل تعطيل كامل،، نتمني من سمو ولي العهد الالتفات للشباب السعودي وفتح مجالات العمل لهم,Women empowerment,Against,0,Negative,0,No,0,,A_Explicit,,Target: Women empowerment Text: ملف تمكين المراة اوك ماشي صح وقواكم الله بس انتم فتحتوا ملف تكبيل وتقييد ونحر الشباب السعودي بدون شعور ،، الموازنه مطلوبه ،، الشباب اصبح مع انظمتك معطل تعطيل كامل،، نتمني من سمو ولي العهد الالتفات للشباب السعودي وفتح مجالات العمل لهم,,,,,,,,,0,2,0.014434814,0.00037956238,0.98535156,1,0.98535156,0.0787066072595927,Against,Favor
885,مايا مرسي تستعرض جهود مصر في تمكين المرأة مع مسئولة أممية URL,Women empowerment,مايا مرسي تستعرض جهود مصر في تمكين المراة مع مسئولة اممية,Women empowerment,,1,Neutral,1,No,0,,,Not clear,Target: Women empowerment Text: مايا مرسي تستعرض جهود مصر في تمكين المراة مع مسئولة اممية,,,,,,,,,1,2,0.0011558533,0.01751709,0.9814453,1,0.9814453,0.0970476683133866,None,Favor
905,تو اللي شاد حيله يخبر الناس كورونا خدعة و مؤامرة ولا حد ياخذ تطعيم وغيره... نبلغ عليه؟ 🙂 هذا ما يعتبر من نشر الإشاعات؟ أو الدعوة لمخالفة قرارات اللجنة العليا ؟  ,Covid Vaccine,تو اللي شاد حيله يخبر الناس كورونا خدعة و مؤامرة ولا حد ياخذ تطعيم وغيره.. نبلغ عليه؟ 🙂 هذا ما يعتبر من نشر الاشاعات؟ او الدعوة لمخالفة قرارات اللجنة العليا ؟,Covid Vaccine,Favor,2,Neutral,1,No,0,F_Explicit,,,Target: Covid Vaccine Text: تو اللي شاد حيله يخبر الناس كورونا خدعة و مؤامرة ولا حد ياخذ تطعيم وغيره.. نبلغ عليه؟ 🙂 هذا ما يعتبر من نشر الاشاعات؟ او الدعوة لمخالفة قرارات اللجنة العليا ؟,,,,,,,,,2,1,0.19921875,0.5371094,0.26367188,1,0.5371094,1.0067399025872923,Favor,None
946, طيب الوسيلة تغيّرت والصحافة باقية... سواء ورقي أم إلكتروني... التحول الإلكتروني لا يعني إلغاء المهنة,Digital Transformation,طيب الوسيلة تغيّرت والصحافة باقية.. سواء ورقي ام الكتروني.. التحول الالكتروني لا يعني الغاء المهنة,Digital Transformation,Against,0,Negative,0,No,0,,A_Explicit,,Target: Digital Transformation Text: طيب الوسيلة تغيّرت والصحافة باقية.. سواء ورقي ام الكتروني.. التحول الالكتروني لا يعني الغاء المهنة,,,,,,,,,0,2,0.0013446808,0.004600525,0.9941406,1,0.9941406,0.0394908054537267,Against,Favor
