ID,text_original,target_original,text_clean,target_clean,stance,stance_id,sentiment,sentiment_id,sarcasm,sarcasm_id,favor_reason,against_reason,none_reason,model_input,target_id,text,target,stance:confidence,sarcasm:confidence,sentiment:confidence,datetime,Date,true_label,pred_label,p_against,p_none,p_favor,fold,max_probability,prediction_entropy,true_name,pred_name
1876,نلتقي غداُ والحديث حول التحول الرقمي الذكي وعلم البيانات وأثرها الإجتماعي والإقتصادي من منظور التدريب والتوظيف #علم_البيانات #التدريب_التقني URL,Digital Transformation,نلتقي غداُ والحديث حول التحول الرقمي الذكي وعلم البيانات واثرها الاجتماعي والاقتصادي من منظور التدريب والتوظيف #علم البيانات #التدريب التقني,Digital Transformation,None,1,Neutral,1,No,0,,,Not clear,Target: Digital Transformation Text: نلتقي غداُ والحديث حول التحول الرقمي الذكي وعلم البيانات واثرها الاجتماعي والاقتصادي من منظور التدريب والتوظيف #علم البيانات #التدريب التقني,,,,,,,,,1,2,0.0048065186,0.49682617,0.49829102,1,0.49829102,0.7202886156705715,None,Favor
1909,في التأني السلامة   و في العجلة الندامة   #لقاح_فايزر  #تطعيم_كورونا #تم_التطعيم  💉💉💉💉,Covid Vaccine,في التاني السلامة و في العجلة الندامة #لقاح فايزر #تطعيم كورونا #تم التطعيم 💉💉,Covid Vaccine,None,1,Neutral,1,No,0,,,Not clear,Target: Covid Vaccine Text: في التاني السلامة و في العجلة الندامة #لقاح فايزر #تطعيم كورونا #تم التطعيم 💉💉,,,,,,,,,1,2,0.0013084412,0.0009646416,0.9975586,1,0.9975586,0.0178232860948581,None,Favor
2120,الذين لم يشعروا بالزلزال اليوم كانت نتيجة انهم اخذوا تطعيم فايزر ضد كورونا والان اصبح التطعيم ضد الزلزال ايضا شكرا فايزر 😇,Covid Vaccine,الذين لم يشعروا بالزلزال اليوم كانت نتيجة انهم اخذوا تطعيم فايزر ضد كورونا والان اصبح التطعيم ضد الزلزال ايضا شكرا فايزر 😇,Covid Vaccine,None,1,Neutral,1,Yes,1,,,,Target: Covid Vaccine Text: الذين لم يشعروا بالزلزال اليوم كانت نتيجة انهم اخذوا تطعيم فايزر ضد كورونا والان اصبح التطعيم ضد الزلزال ايضا شكرا فايزر 😇,,,,,,,,,1,2,0.0025424957,0.00030827522,0.9970703,1,0.9970703,0.0206080786713877,None,Favor
3403,توي اخذت تطعيم كورونا ( فايزر )  في مركز معارض الرياض ، شغل جبار وتنظيم رهيب ، غير اني استغرقت فقط ٢٠ دقيقة ، هذا وانا جاي الساعة 10 يعني عز الزحمة ، ولكن ماشاء الله جهد جبار #السعودية #كورونا #فايزر,Covid Vaccine,توي اخذت تطعيم كورونا ( فايزر ) في مركز معارض الرياض ، شغل جبار وتنظيم رهيب ، غير اني استغرقت فقط ٢٠ دقيقة ، هذا وانا جاي الساعة 10 يعني عز الزحمة ، ولكن ماشاء الله جهد جبار #السعودية #كورونا #فايزر,Covid Vaccine,None,1,Positive,2,Yes,1,,,Not clear,Target: Covid Vaccine Text: توي اخذت تطعيم كورونا ( فايزر ) في مركز معارض الرياض ، شغل جبار وتنظيم رهيب ، غير اني استغرقت فقط ٢٠ دقيقة ، هذا وانا جاي الساعة 10 يعني عز الزحمة ، ولكن ماشاء الله جهد جبار #السعودية #كورونا #فايزر,,,,,,,,,1,2,0.0015392303,0.0004479885,0.9980469,1,0.9980469,0.0153742988023572,None,Favor
3440,  التحول التقني للمجتمع أثر سلباً على رعاية بعض كبار السن  وعلى العلاقات الاجتماعية داخل الأسرة  فنجد أفراد الأسرة جميعهم منشغلين عنه وكل فرد من أفراد الأسرة في عالمه الخاص  وفي تواصل مع الآخرين خارج المنزل عبر استخدام الأجهزة الذكية أدى إلى شعور,Digital Transformation,التحول التقني للمجتمع اثر سلباً علي رعاية بعض كبار السن وعلي العلاقات الاجتماعية داخل الاسرة فنجد افراد الاسرة جميعهم منشغلين عنه وكل فرد من افراد الاسرة في عالمه الخاص وفي تواصل مع الاخرين خارج المنزل عبر استخدام الاجهزة الذكية ادي الي شعور,Digital Transformation,None,1,Neutral,1,Yes,1,,,Not clear,Target: Digital Transformation Text: التحول التقني للمجتمع اثر سلباً علي رعاية بعض كبار السن وعلي العلاقات الاجتماعية داخل الاسرة فنجد افراد الاسرة جميعهم منشغلين عنه وكل فرد من افراد الاسرة في عالمه الخاص وفي تواصل مع الاخرين خارج المنزل عبر استخدام الاجهزة الذكية ادي الي شعور,,,,,,,,,1,2,0.12866211,0.029846191,0.8413086,1,0.8413086,0.5140162945608331,None,Favor
3453, ترا تطعيم كورونا حاله حال التطعيمات الي خذناها و احنا بزران وشو الي تدخل فيروس و تدمر مناعة ولدك و مدري وش,Covid Vaccine,ترا تطعيم كورونا حاله حال التطعيمات الي خذناها و احنا بزران وشو الي تدخل فيروس و تدمر مناعة ولدك و مدري وش,Covid Vaccine,None,1,Positive,2,Yes,1,,,Not clear,Target: Covid Vaccine Text: ترا تطعيم كورونا حاله حال التطعيمات الي خذناها و احنا بزران وشو الي تدخل فيروس و تدمر مناعة ولدك و مدري وش,,,,,,,,,1,2,0.009765625,0.00970459,0.98046875,1,0.98046875,0.1095255244722809,None,Favor
3590,وجاء اللقاء بحضور وكيل الوزارة المكلّف، ومنسّقة المشاريع القوميّة بهيئة الأمم المتحدة للمرأة، ومستشارة تمكين المرأة بالهيئة.,Women empowerment,وجاء اللقاء بحضور وكيل الوزارة المكلّف، ومنسّقة المشاريع القوميّة بهيئة الامم المتحدة للمراة، ومستشارة تمكين المراة بالهيئة.,Women empowerment,None,1,Neutral,1,No,0,,,Not clear,Target: Women empowerment Text: وجاء اللقاء بحضور وكيل الوزارة المكلّف، ومنسّقة المشاريع القوميّة بهيئة الامم المتحدة للمراة، ومستشارة تمكين المراة بالهيئة.,,,,,,,,,1,2,0.001045227,0.008476257,0.9902344,1,0.9902344,0.0573275662563973,None,Favor
3776,في ضل زمن تمكين المرأه .. فاز النصر   #الهلال_النصر,Women empowerment,في ضل زمن تمكين المراه .. فاز النصر #الهلال النصر,Women empowerment,None,1,Neutral,1,No,0,,,Not clear,Target: Women empowerment Text: في ضل زمن تمكين المراه .. فاز النصر #الهلال النصر,,,,,,,,,1,2,0.0019292831,0.010231018,0.98779297,1,0.98779297,0.0710733221481834,None,Favor
3906,حين تقرر على فتح مشروع شخصي لاتنظر إلى رغبتك وشغفك تجاه ماينقصك في الحياة من مشاعر أو فنون بل انظر إلى رغبة عموم الناس التي لاتتخطى عن الحاجات الأولية والأساسية كالطعام  خاصة في زمن الأزمة ..#تمكين_المرأة   ,Women empowerment,حين تقرر علي فتح مشروع شخصي لاتنظر الي رغبتك وشغفك تجاه ماينقصك في الحياة من مشاعر او فنون بل انظر الي رغبة عموم الناس التي لاتتخطي عن الحاجات الاولية والاساسية كالطعام خاصة في زمن الازمة ..#تمكين المراة,Women empowerment,None,1,Neutral,1,No,0,,,Not clear,Target: Women empowerment Text: حين تقرر علي فتح مشروع شخصي لاتنظر الي رغبتك وشغفك تجاه ماينقصك في الحياة من مشاعر او فنون بل انظر الي رغبة عموم الناس التي لاتتخطي عن الحاجات الاولية والاساسية كالطعام خاصة في زمن الازمة ..#تمكين المراة,,,,,,,,,1,2,0.0007443428,0.4951172,0.50390625,1,0.50390625,0.6987692065395958,None,Favor
3927, في سباق مع الزمن .. #السعودية تتخطى حاجز 3 ملايين جرعة من #لقاح_كورونا  تم تقديمها للمواطنين والمقيمين على أرضها ، ولازالت الحملة مستمرة على أمل تطعيم اكبر عدد ممكن و الحصول على المناعة المجتمعية بإذن الله ، وانتهاء هذا الوباء . #كورونا ((منقول)),Covid Vaccine,في سباق مع الزمن .. #السعودية تتخطي حاجز 3 ملايين جرعة من #لقاح كورونا تم تقديمها للمواطنين والمقيمين علي ارضها ، ولازالت الحملة مستمرة علي امل تطعيم اكبر عدد ممكن و الحصول علي المناعة المجتمعية باذن الله ، وانتهاء هذا الوباء . #كورونا ((منقول)),Covid Vaccine,None,1,Positive,2,No,0,,,Not clear,Target: Covid Vaccine Text: في سباق مع الزمن .. #السعودية تتخطي حاجز 3 ملايين جرعة من #لقاح كورونا تم تقديمها للمواطنين والمقيمين علي ارضها ، ولازالت الحملة مستمرة علي امل تطعيم اكبر عدد ممكن و الحصول علي المناعة المجتمعية باذن الله ، وانتهاء هذا الوباء . #كورونا ((منقول)),,,,,,,,,1,2,0.00063991547,0.00415802,0.9951172,1,0.9951172,0.03237415363532,None,Favor
3929, فكرة التحول التقني ستزداد كل سنة من بعد كورونا..,Digital Transformation,فكرة التحول التقني ستزداد كل سنة من بعد كورونا..,Digital Transformation,None,1,Neutral,1,No,0,,,Not Related,Target: Digital Transformation Text: فكرة التحول التقني ستزداد كل سنة من بعد كورونا..,,,,,,,,,1,2,0.09118652,0.005218506,0.9038086,1,0.9038086,0.3372130547392744,None,Favor
4036, لجنه ما معها حل غير الحظر الحين اكل لبلدان تسارع بكثره تطعيم ...كثير اعرف اشخاص راحو يريدو ياخذو لقاح ويقول حقهم مخلص او باقي كم جرعه نريدهم حق كبار السن ..دول مجاوره مثل السعوديه والامارات في اليوم الواحد تطعيم فوق ٢٠الف شخص,Covid Vaccine,لجنه ما معها حل غير الحظر الحين اكل لبلدان تسارع بكثره تطعيم ..كثير اعرف اشخاص راحو يريدو ياخذو لقاح ويقول حقهم مخلص او باقي كم جرعه نريدهم حق كبار السن ..دول مجاوره مثل السعوديه والامارات في اليوم الواحد تطعيم فوق ٢٠الف شخص,Covid Vaccine,None,1,Neutral,1,No,0,,,Not clear,Target: Covid Vaccine Text: لجنه ما معها حل غير الحظر الحين اكل لبلدان تسارع بكثره تطعيم ..كثير اعرف اشخاص راحو يريدو ياخذو لقاح ويقول حقهم مخلص او باقي كم جرعه نريدهم حق كبار السن ..دول مجاوره مثل السعوديه والامارات في اليوم الواحد تطعيم فوق ٢٠الف شخص,,,,,,,,,1,2,0.31201172,0.0021781921,0.68603516,1,0.68603516,0.6352714478338042,None,Favor
4060,#صوتك_لتوكلنا توكلنا تطبيق أحدث نقله نوعيه في المجال التقني و أكد على حرص المملكة على التحول في جميع المجالات,Digital Transformation,#صوتك لتوكلنا توكلنا تطبيق احدث نقله نوعيه في المجال التقني و اكد علي حرص المملكة علي التحول في جميع المجالات,Digital Transformation,None,1,Neutral,1,No,0,,,Not clear,Target: Digital Transformation Text: #صوتك لتوكلنا توكلنا تطبيق احدث نقله نوعيه في المجال التقني و اكد علي حرص المملكة علي التحول في جميع المجالات,,,,,,,,,1,2,0.0023956299,0.00063085556,0.9970703,1,0.9970703,0.0220293136749648,None,Favor
4090,#الشعب_أقوي المبادرة تطلق مشروع ”الفرق الشعبية لمكافحة العدوى“ • المبادرة توفر دورات للطلاب لسد فجوة التحول للتعليم الالكتروني,Digital Transformation,#الشعب اقوي المبادرة تطلق مشروع ”الفرق الشعبية لمكافحة العدوي“ • المبادرة توفر دورات للطلاب لسد فجوة التحول للتعليم الالكتروني,Digital Transformation,None,1,Neutral,1,No,0,,,Not clear,Target: Digital Transformation Text: #الشعب اقوي المبادرة تطلق مشروع ”الفرق الشعبية لمكافحة العدوي“ • المبادرة توفر دورات للطلاب لسد فجوة التحول للتعليم الالكتروني,,,,,,,,,1,2,0.00074243546,0.06756592,0.9316406,1,0.9316406,0.2533840437585197,None,Favor
1227,على الرغم من التحول الوطني الكامل للتعاملات الالكترونية  اي ان المراسلات اصبحت تتم عن طريق البريد الالكتروني  إلا انني الاحظ ان الهاتف المكتبي المباشر واجهزة الفاكس  مازالت تستخدم في الادارات المختلفة. إلغاء الهاتف والفاكس  سيوفر مبالغ سنويلة طائلة على خزينة الدولة.,Digital Transformation,على الرغم من التحول الوطني الكامل للتعاملات الالكترونية  اي ان المراسلات اصبحت تتم عن طريق البريد الالكتروني  إلا انني الاحظ ان الهاتف المكتبي المباشر واجهزة الفاكس  مازالت تستخدم في الادارات المختلفة. إلغاء الهاتف والفاكس  سيوفر مبالغ سنويلة طائلة على خزينة الدولة.,Digital Transformation,None,1,Neutral,1,No,0,,,Not clear,Target: Digital Transformation Text: على الرغم من التحول الوطني الكامل للتعاملات الالكترونية  اي ان المراسلات اصبحت تتم عن طريق البريد الالكتروني  إلا انني الاحظ ان الهاتف المكتبي المباشر واجهزة الفاكس  مازالت تستخدم في الادارات المختلفة. إلغاء الهاتف والفاكس  سيوفر مبالغ سنويلة طائلة على خزينة الدولة.,,على الرغم من التحول الوطني الكامل للتعاملات الالكترونية  اي ان المراسلات اصبحت تتم عن طريق البريد الالكتروني  إلا انني الاحظ ان الهاتف المكتبي المباشر واجهزة الفاكس  مازالت تستخدم في الادارات المختلفة. إلغاء الهاتف والفاكس  سيوفر مبالغ سنويلة طائلة على خزينة الدولة.,Digital Transformation,1.0,1.0,0.7546,2020-09-14 09:13:33+00:00,14/09/2020,1,2,0.0014419556,0.00043153763,0.9980469,1,0.9980469,0.0147277325649934,None,Favor
1328,مستحيل نستغنى عن وسائل التواصل الإجتماعي مهما كان وخصوصا ونحن  في عصر التحول الإلكتروني في كل المجالات ولكن نستطيع نقنن استخدامها حتى لو قفل الجوال لفترة أو لساعات محددة من اليوم 😎😎😎😎 #برنامج_جونا_غير,Digital Transformation,مستحيل نستغنى عن وسائل التواصل الإجتماعي مهما كان وخصوصا ونحن  في عصر التحول الإلكتروني في كل المجالات ولكن نستطيع نقنن استخدامها حتى لو قفل الجوال لفترة أو لساعات محددة من اليوم 😎😎😎😎 #برنامج_جونا_غير,Digital Transformation,None,1,Neutral,1,No,0,,,Not clear,Target: Digital Transformation Text: مستحيل نستغنى عن وسائل التواصل الإجتماعي مهما كان وخصوصا ونحن  في عصر التحول الإلكتروني في كل المجالات ولكن نستطيع نقنن استخدامها حتى لو قفل الجوال لفترة أو لساعات محددة من اليوم 😎😎😎😎 #برنامج_جونا_غير,,مستحيل نستغنى عن وسائل التواصل الإجتماعي مهما كان وخصوصا ونحن  في عصر التحول الإلكتروني في كل المجالات ولكن نستطيع نقنن استخدامها حتى لو قفل الجوال لفترة أو لساعات محددة من اليوم 😎😎😎😎 #برنامج_جونا_غير,Digital Transformation,0.6271,1.0,1.0,2021-10-06 10:42:09+00:00,06/10/2021,1,2,0.014671326,0.003282547,0.9819336,1,0.9819336,0.0986158311596786,None,Favor
1008,مستحيل نستغنى عن وسائل التواصل الإجتماعي مهما كان وخصوصا ونحن  في عصر التحول الإلكتروني في كل المجالات ولكن نستطيع نقنن استخدامها حتى لو قفل الجوال لفترة أو لساعات محددة من اليوم 😎😎😎😎 #برنامج_جونا_غير,Digital Transformation,مستحيل نستغني عن وسائل التواصل الاجتماعي مهما كان وخصوصا ونحن في عصر التحول الالكتروني في كل المجالات ولكن نستطيع نقنن استخدامها حتي لو قفل الجوال لفترة او لساعات محددة من اليوم 😎😎 #برنامج جونا غير,Digital Transformation,None,1,Neutral,1,No,0,,,Not clear,Target: Digital Transformation Text: مستحيل نستغني عن وسائل التواصل الاجتماعي مهما كان وخصوصا ونحن في عصر التحول الالكتروني في كل المجالات ولكن نستطيع نقنن استخدامها حتي لو قفل الجوال لفترة او لساعات محددة من اليوم 😎😎 #برنامج جونا غير,,,,,,,,,1,2,0.0014753342,0.002035141,0.99658203,1,0.99658203,0.0256417908270487,None,Favor
1227,على الرغم من التحول الوطني الكامل للتعاملات الالكترونية  اي ان المراسلات اصبحت تتم عن طريق البريد الالكتروني  إلا انني الاحظ ان الهاتف المكتبي المباشر واجهزة الفاكس  مازالت تستخدم في الادارات المختلفة. إلغاء الهاتف والفاكس  سيوفر مبالغ سنويلة طائلة على خزينة الدولة.,Digital Transformation,علي الرغم من التحول الوطني الكامل للتعاملات الالكترونية اي ان المراسلات اصبحت تتم عن طريق البريد الالكتروني الا انني الاحظ ان الهاتف المكتبي المباشر واجهزة الفاكس مازالت تستخدم في الادارات المختلفة. الغاء الهاتف والفاكس سيوفر مبالغ سنويلة طائلة علي خزينة الدولة.,Digital Transformation,None,1,Neutral,1,No,0,,,Not clear,Target: Digital Transformation Text: علي الرغم من التحول الوطني الكامل للتعاملات الالكترونية اي ان المراسلات اصبحت تتم عن طريق البريد الالكتروني الا انني الاحظ ان الهاتف المكتبي المباشر واجهزة الفاكس مازالت تستخدم في الادارات المختلفة. الغاء الهاتف والفاكس سيوفر مبالغ سنويلة طائلة علي خزينة الدولة.,,,,,,,,,1,2,0.0009069443,0.0004310608,0.99853516,1,0.99853516,0.0111577037907732,None,Favor
22, وين تمكين المرأة؟,Women empowerment,وين تمكين المراة؟,Women empowerment,None,1,Negative,0,No,0,,,Not clear,Target: Women empowerment Text: وين تمكين المراة؟,,,,,,,,,1,2,0.009590149,0.10131836,0.88916016,2,0.88916016,0.3809894064917441,None,Favor
26,    كلامك غير صحيح   وهناك أجانب يستلمون ٥٠ و ١٠٠ ألف في الشهر ! وهذا تخصصه مطلوب ومهم في القطاع العام والخاص خصوصاً مع التحول للتعامل الالكتروني  أنا أتعجب اذا هذا ما لقى وظيفة أجل وشلون حال أصحاب أهل الاخصصات النظر,Digital Transformation,كلامك غير صحيح وهناك اجانب يستلمون ٥٠ و ١٠٠ الف في الشهر ! وهذا تخصصه مطلوب ومهم في القطاع العام والخاص خصوصاً مع التحول للتعامل الالكتروني انا اتعجب اذا هذا ما لقي وظيفة اجل وشلون حال اصحاب اهل الاخصصات النظر,Digital Transformation,None,1,Neutral,1,No,0,,,Not clear,Target: Digital Transformation Text: كلامك غير صحيح وهناك اجانب يستلمون ٥٠ و ١٠٠ الف في الشهر ! وهذا تخصصه مطلوب ومهم في القطاع العام والخاص خصوصاً مع التحول للتعامل الالكتروني انا اتعجب اذا هذا ما لقي وظيفة اجل وشلون حال اصحاب اهل الاخصصات النظر,,,,,,,,,1,2,0.0009498596,0.0009765625,0.9980469,2,0.9980469,0.0153304663733271,None,Favor
57,كما بدأت جامعة طرابلس شراكة مع منصة Coursera  وأطلقت كلية تقنية المعلومات منصة إلكترونية لطلبتها.   لكن تظل مشاكل الكهرباء والإنترنت من أبرز التحديات التي تواجه التحول لهذا الاتجاه!  - شاركنا برأيك حول مستقبل التعليم الإلكتروني في ليبيا.,Digital Transformation,كما بدات جامعة طرابلس شراكة مع منصة Coursera واطلقت كلية تقنية المعلومات منصة الكترونية لطلبتها. لكن تظل مشاكل الكهرباء والانترنت من ابرز التحديات التي تواجه التحول لهذا الاتجاه! - شاركنا برايك حول مستقبل التعليم الالكتروني في ليبيا.,Digital Transformation,None,1,Neutral,1,No,0,,,Not clear,Target: Digital Transformation Text: كما بدات جامعة طرابلس شراكة مع منصة Coursera واطلقت كلية تقنية المعلومات منصة الكترونية لطلبتها. لكن تظل مشاكل الكهرباء والانترنت من ابرز التحديات التي تواجه التحول لهذا الاتجاه! - شاركنا برايك حول مستقبل التعليم الالكتروني في ليبيا.,,,,,,,,,1,2,0.0009007454,0.019073486,0.97998047,2,0.97998047,0.1016547045284321,None,Favor
