ID,text_original,target_original,text_clean,target_clean,stance,stance_id,sentiment,sentiment_id,sarcasm,sarcasm_id,favor_reason,against_reason,none_reason,model_input,target_id,text,target,stance:confidence,sarcasm:confidence,sentiment:confidence,datetime,Date,true_label,pred_label,p_against,p_none,p_favor,fold,max_probability,prediction_entropy,true_name,pred_name
3822,منتدى الحوار العربي الأوروبي يناقش تمكين المرأة في دول الخليج ,Women empowerment,منتدي الحوار العربي الاوروبي يناقش تمكين المراة في دول الخليج,Women empowerment,Favor,2,Neutral,1,No,0,F_Explicit,,,Target: Women empowerment Text: منتدي الحوار العربي الاوروبي يناقش تمكين المراة في دول الخليج,,,,,,,,,2,1,0.0009589195,0.76464844,0.23413086,1,0.76464844,0.5517780484258902,Favor,None
3936,هناك عدة أشكال ومستويات للتحول الرقمي  ويعتمد ذلك على مجال المنظمة  ولكن بشكل عام التحول الرقمي هو أتمتة جميع المعاملات والخدمات التي تقدمها المنظمة واعتمادها على الأنظمة الالكترونية.,Digital Transformation,هناك عدة اشكال ومستويات للتحول الرقمي ويعتمد ذلك علي مجال المنظمة ولكن بشكل عام التحول الرقمي هو اتمتة جميع المعاملات والخدمات التي تقدمها المنظمة واعتمادها علي الانظمة الالكترونية.,Digital Transformation,Favor,2,Positive,2,No,0,F_Explicit,,,Target: Digital Transformation Text: هناك عدة اشكال ومستويات للتحول الرقمي ويعتمد ذلك علي مجال المنظمة ولكن بشكل عام التحول الرقمي هو اتمتة جميع المعاملات والخدمات التي تقدمها المنظمة واعتمادها علي الانظمة الالكترونية.,,,,,,,,,2,1,0.0007266998,0.6791992,0.32006836,1,0.6791992,0.6326223291100612,Favor,None
3987,غرفة الشرقية تنظم لقاءً مع رائدات الأعمال بالقطيف  شبكة أم الحمام  نظمت غرفة الشرقية ممثلة بمركز تمكين المرأة أمس لقاء مع رائدات الأعمال بمحافظة القطيف، استضافت خلاله مديرة الفرع النسائي لبنك التنمية الاجتماعية بالمنطقة فوزية القحطاني التي استعرضت خدمات ا… ,Women empowerment,غرفة الشرقية تنظم لقاءً مع رائدات الاعمال بالقطيف شبكة ام الحمام نظمت غرفة الشرقية ممثلة بمركز تمكين المراة امس لقاء مع رائدات الاعمال بمحافظة القطيف، استضافت خلاله مديرة الفرع النسائي لبنك التنمية الاجتماعية بالمنطقة فوزية القحطاني التي استعرضت خدمات ا…,Women empowerment,Favor,2,Neutral,1,No,0,F_Explicit,,,Target: Women empowerment Text: غرفة الشرقية تنظم لقاءً مع رائدات الاعمال بالقطيف شبكة ام الحمام نظمت غرفة الشرقية ممثلة بمركز تمكين المراة امس لقاء مع رائدات الاعمال بمحافظة القطيف، استضافت خلاله مديرة الفرع النسائي لبنك التنمية الاجتماعية بالمنطقة فوزية القحطاني التي استعرضت خدمات ا…,,,,,,,,,2,1,0.0016870499,0.57666016,0.421875,1,0.57666016,0.6923217207684264,Favor,None
4120,ياجماعه الخير  هل يعقل اليوم جهة خدمية تذهب لانجاز معاملة تجد الرد ان السيستم عطلان من يومين وفوقهم اجازة نهاية الاسبوع نحن اليوم نتكلم عن الخدمات و التحول الالكتروني ومازلنا في عزلة عن الغير اقرار القرارات سهل على ارض ترى العكس,Digital Transformation,ياجماعه الخير هل يعقل اليوم جهة خدمية تذهب لانجاز معاملة تجد الرد ان السيستم عطلان من يومين وفوقهم اجازة نهاية الاسبوع نحن اليوم نتكلم عن الخدمات و التحول الالكتروني ومازلنا في عزلة عن الغير اقرار القرارات سهل علي ارض تري العكس,Digital Transformation,Favor,2,Positive,2,No,0,F_Explicit,,,Target: Digital Transformation Text: ياجماعه الخير هل يعقل اليوم جهة خدمية تذهب لانجاز معاملة تجد الرد ان السيستم عطلان من يومين وفوقهم اجازة نهاية الاسبوع نحن اليوم نتكلم عن الخدمات و التحول الالكتروني ومازلنا في عزلة عن الغير اقرار القرارات سهل علي ارض تري العكس,,,,,,,,,2,1,0.10723877,0.70410156,0.18859863,1,0.70410156,0.8010613779554907,Favor,None
92,رسميًا صرت ملكة حجوزات تطعيم كورونا اتوقع باقي القطوه الي بالشارع م حجزت لها ههه,Covid Vaccine,رسميًا صرت ملكة حجوزات تطعيم كورونا اتوقع باقي القطوه الي بالشارع م حجزت لها هه,Covid Vaccine,Favor,2,Neutral,1,Yes,1,F_Explicit,,,Target: Covid Vaccine Text: رسميًا صرت ملكة حجوزات تطعيم كورونا اتوقع باقي القطوه الي بالشارع م حجزت لها هه,,,,,,,,,2,1,0.0075683594,0.875,0.11755371,2,0.875,0.4054681918784761,Favor,None
305,تعلن مبادرة العطاء الرقمي (المدعومة من وزارة الاتصالات وتقنية المعلومات) عن طرح (17) دورة مجانية عن بعد (للرجال والنساء والأطفال) خلال الاسبوع الحالي والقادم  في مجالات تشمل (الأمن السيبراني  التحول الرقمي  التنمر الإلكتروني  URL URL,Digital Transformation,تعلن مبادرة العطاء الرقمي (المدعومة من وزارة الاتصالات وتقنية المعلومات) عن طرح (17) دورة مجانية عن بعد (للرجال والنساء والاطفال) خلال الاسبوع الحالي والقادم في مجالات تشمل (الامن السيبراني التحول الرقمي التنمر الالكتروني,Digital Transformation,Favor,2,Neutral,1,No,0,F_Explicit,,,Target: Digital Transformation Text: تعلن مبادرة العطاء الرقمي (المدعومة من وزارة الاتصالات وتقنية المعلومات) عن طرح (17) دورة مجانية عن بعد (للرجال والنساء والاطفال) خلال الاسبوع الحالي والقادم في مجالات تشمل (الامن السيبراني التحول الرقمي التنمر الالكتروني,,,,,,,,,2,1,0.0059890747,0.7001953,0.29370117,2,0.7001953,0.6400382466793357,Favor,None
457,#بايدن جرب #تطعيم_كورونا من التالي ,Covid Vaccine,#بايدن جرب #تطعيم كورونا من التالي,Covid Vaccine,Favor,2,Neutral,1,No,0,F_Implicit,,,Target: Covid Vaccine Text: #بايدن جرب #تطعيم كورونا من التالي,,,,,,,,,2,1,0.022583008,0.97509766,0.0023918152,2,0.97509766,0.1246281465574663,Favor,None
1448, الحين معد يعتذر الا الطيبين  وقاحة وبرمضان اوقح النفوس اتغيرت اخوي عمر  والله العظيم بجد في تغغير هائل باخر سنتين  لا اعلم هل من تطعيم أو كورونا ضربت ادمغتهم,Covid Vaccine,الحين معد يعتذر الا الطيبين وقاحة وبرمضان اوقح النفوس اتغيرت اخوي عمر والله العظيم بجد في تغغير هائل باخر سنتين لا اعلم هل من تطعيم او كورونا ضربت ادمغتهم,Covid Vaccine,Favor,2,Negative,0,No,0,F_Explicit,,,Target: Covid Vaccine Text: الحين معد يعتذر الا الطيبين وقاحة وبرمضان اوقح النفوس اتغيرت اخوي عمر والله العظيم بجد في تغغير هائل باخر سنتين لا اعلم هل من تطعيم او كورونا ضربت ادمغتهم,,,,,,,,,2,1,0.24389648,0.75341797,0.0025177002,2,0.75341797,0.5725267604293067,Favor,None
2088,خلال فترة التحول إلى التعلم الإلكتروني.. #جامعة_الملك_خالد تعتمد وسائل تقييم بديلة لطلابها بدلاً من الاختبارات  URL URL,Digital Transformation,خلال فترة التحول الي التعلم الالكتروني.. #جامعة الملك خالد تعتمد وسائل تقييم بديلة لطلابها بدلاً من الاختبارات,Digital Transformation,Favor,2,Neutral,1,No,0,F_Explicit,,,Target: Digital Transformation Text: خلال فترة التحول الي التعلم الالكتروني.. #جامعة الملك خالد تعتمد وسائل تقييم بديلة لطلابها بدلاً من الاختبارات,,,,,,,,,2,1,0.0017232895,0.95214844,0.0463562,2,0.95214844,0.2000325938277802,Favor,None
2380,"لم تسجِّل بعد!🤔 لا تفوِّت محاضرتنا الشيقة والقيّمة بمعلوماتها  على #ويبينار_التحول_التقني  بعنوان ""تحليل البيانات باستخدام POWER BI""  انتظرونا غدًا 🤩  سجِّل الآن   URL URL",Digital Transformation,"لم تسجِّل بعد!🤔 لا تفوِّت محاضرتنا الشيقة والقيّمة بمعلوماتها علي #ويبينار التحول التقني بعنوان ""تحليل البيانات باستخدام POWER BI"" انتظرونا غدًا 🤩 سجِّل الان",Digital Transformation,Favor,2,Positive,2,No,0,F_Explicit,,,"Target: Digital Transformation Text: لم تسجِّل بعد!🤔 لا تفوِّت محاضرتنا الشيقة والقيّمة بمعلوماتها علي #ويبينار التحول التقني بعنوان ""تحليل البيانات باستخدام POWER BI"" انتظرونا غدًا 🤩 سجِّل الان",,,,,,,,,2,1,0.00083494186,0.9975586,0.0014295578,2,0.9975586,0.0177207704939894,Favor,None
2661,   التزامن لا يساوي التوافق، تراه تطعيم ضد كورونا مو تطعيم ضد الموت,Covid Vaccine,التزامن لا يساوي التوافق، تراه تطعيم ضد كورونا مو تطعيم ضد الموت,Covid Vaccine,Favor,2,Neutral,1,No,0,F_Implicit,,,Target: Covid Vaccine Text: التزامن لا يساوي التوافق، تراه تطعيم ضد كورونا مو تطعيم ضد الموت,,,,,,,,,2,1,0.05392456,0.94433594,0.0016307831,2,0.94433594,0.2220215836474354,Favor,None
2917,  اختي اخذت فايزر و جتها الاعراض  عادي الاعراض تجي بعد اي تطعيم سواء كورونا او غيره,Covid Vaccine,اختي اخذت فايزر و جتها الاعراض عادي الاعراض تجي بعد اي تطعيم سواء كورونا او غيره,Covid Vaccine,Favor,2,Neutral,1,No,0,F_Explicit,,,Target: Covid Vaccine Text: اختي اخذت فايزر و جتها الاعراض عادي الاعراض تجي بعد اي تطعيم سواء كورونا او غيره,,,,,,,,,2,1,0.013961792,0.5410156,0.44506836,2,0.5410156,0.7522816163075465,Favor,None
3167,تعلن جمعية قدرات للتنمية المجتمعيةوضمن وحدة تمكين المرأة الموجودة في الجمعية عن #عقد_دورة_التجميل_للسيدات ,Women empowerment,تعلن جمعية قدرات للتنمية المجتمعيةوضمن وحدة تمكين المراة الموجودة في الجمعية عن #عقد دورة التجميل للسيدات,Women empowerment,Favor,2,Positive,2,No,0,F_Explicit,,,Target: Women empowerment Text: تعلن جمعية قدرات للتنمية المجتمعيةوضمن وحدة تمكين المراة الموجودة في الجمعية عن #عقد دورة التجميل للسيدات,,,,,,,,,2,1,0.004776001,0.6816406,0.3137207,2,0.6816406,0.6504457063254089,Favor,None
3360,#مباشر ندوة مستقبل التحول نحو #التعليم_الإلكتروني و #التعليم_عن_بعد  URL URL,Digital Transformation,#مباشر ندوة مستقبل التحول نحو #التعليم الالكتروني و #التعليم عن بعد,Digital Transformation,Favor,2,Positive,2,No,0,F_Explicit,,,Target: Digital Transformation Text: #مباشر ندوة مستقبل التحول نحو #التعليم الالكتروني و #التعليم عن بعد,,,,,,,,,2,1,0.000620842,0.98291016,0.016403198,2,0.98291016,0.0889492560174741,Favor,None
3366,  العمل عن بعد مسموح حتى الحين  لكن مشكلة معقد لازم يوافق مدير ومسؤول مباشر ووكيل ووزير ولو يترك تحت تقدير المدير والمسؤول المباشر حسب مستجدات التحول الالكتروني ومدى التزام الموظف بالعمل وليس ثابت,Digital Transformation,العمل عن بعد مسموح حتي الحين لكن مشكلة معقد لازم يوافق مدير ومسؤول مباشر ووكيل ووزير ولو يترك تحت تقدير المدير والمسؤول المباشر حسب مستجدات التحول الالكتروني ومدي التزام الموظف بالعمل وليس ثابت,Digital Transformation,Favor,2,Neutral,1,No,0,F_Explicit,,,Target: Digital Transformation Text: العمل عن بعد مسموح حتي الحين لكن مشكلة معقد لازم يوافق مدير ومسؤول مباشر ووكيل ووزير ولو يترك تحت تقدير المدير والمسؤول المباشر حسب مستجدات التحول الالكتروني ومدي التزام الموظف بالعمل وليس ثابت,,,,,,,,,2,1,0.0013818741,0.8769531,0.1217041,2,0.8769531,0.380572806935458,Favor,None
3568,URL من يعتقد أن من تعافى من مرض كوفيد-19 لا يحتاج إلى تطعيم. فالمناعة التي يطوّرها الجسم بعد الإصابة بفيروس كورونا ما هي إلا مؤقتة ولابد من تعزيزها بالتطعيم..,Covid Vaccine,من يعتقد ان من تعافي من مرض كوفيد-19 لا يحتاج الي تطعيم. فالمناعة التي يطوّرها الجسم بعد الاصابة بفيروس كورونا ما هي الا مؤقتة ولابد من تعزيزها بالتطعيم..,Covid Vaccine,Favor,2,Positive,2,No,0,F_Explicit,,,Target: Covid Vaccine Text: من يعتقد ان من تعافي من مرض كوفيد-19 لا يحتاج الي تطعيم. فالمناعة التي يطوّرها الجسم بعد الاصابة بفيروس كورونا ما هي الا مؤقتة ولابد من تعزيزها بالتطعيم..,,,,,,,,,2,1,0.0066223145,0.9394531,0.05368042,2,0.9394531,0.2489014858825698,Favor,None
4071, أصلاً عندنا مسؤولين بمناصب عليا ولا يزالون لا يعرفون التعامل بالتقنية الحديثة   لدرجة أن بعضهم لا يعرف طريقة الرد على البريد الالكتروني والمراسلات.  عندنا أمّية تقنية يجب القضاء عليها قبل التحول الرقمي والحوكمة الإلكترونية.,Digital Transformation,اصلاً عندنا مسؤولين بمناصب عليا ولا يزالون لا يعرفون التعامل بالتقنية الحديثة لدرجة ان بعضهم لا يعرف طريقة الرد علي البريد الالكتروني والمراسلات. عندنا امّية تقنية يجب القضاء عليها قبل التحول الرقمي والحوكمة الالكترونية.,Digital Transformation,Favor,2,Positive,2,No,0,F_Explicit,,,Target: Digital Transformation Text: اصلاً عندنا مسؤولين بمناصب عليا ولا يزالون لا يعرفون التعامل بالتقنية الحديثة لدرجة ان بعضهم لا يعرف طريقة الرد علي البريد الالكتروني والمراسلات. عندنا امّية تقنية يجب القضاء عليها قبل التحول الرقمي والحوكمة الالكترونية.,,,,,,,,,2,1,0.0036087036,0.9199219,0.07659912,2,0.9199219,0.2938756188801111,Favor,None
499,"  و أين الحملة الإعلامية ( #لنكن_على_دراية ؟ )  #dirayakw و التي هدفها منذ أشهر توعية المستهلك و العميل المصرفي؟ هل هم على ""دراية"" في هذه الرسوم على #التحول_الرقمي ؟  هناك سياسات و استراتيجيات للتحول الرقمي و ا",Digital Transformation,"و اين الحملة الاعلامية ( #لنكن علي دراية ؟ ) #dirayakw و التي هدفها منذ اشهر توعية المستهلك و العميل المصرفي؟ هل هم علي ""دراية"" في هذه الرسوم علي #التحول الرقمي ؟ هناك سياسات و استراتيجيات للتحول الرقمي و ا",Digital Transformation,Favor,2,Neutral,1,No,0,F_Explicit,,,"Target: Digital Transformation Text: و اين الحملة الاعلامية ( #لنكن علي دراية ؟ ) #dirayakw و التي هدفها منذ اشهر توعية المستهلك و العميل المصرفي؟ هل هم علي ""دراية"" في هذه الرسوم علي #التحول الرقمي ؟ هناك سياسات و استراتيجيات للتحول الرقمي و ا",,,,,,,,,2,1,0.19226074,0.7104492,0.097351074,3,0.7104492,0.7866645576469742,Favor,None
555,إنهـا عبارة عن أساليب لتعزيز دوافع فكرك  في الأوقات التي تواجه فيهـا أسـوا أعدائك  كما أن سلوكك  هو الذي يجبرك على التحول إلى التشتت الإلكتروني. هناك الكثير من النصائح التي تفيد الإنتاجية بشكل عام  وكذلك لمجابهة التشتت الرقمي. سنطالع في الفصليـن القادمين ما تفعله عندما يكون,Digital Transformation,انها عبارة عن اساليب لتعزيز دوافع فكرك في الاوقات التي تواجه فيها اسوا اعدائك كما ان سلوكك هو الذي يجبرك علي التحول الي التشتت الالكتروني. هناك الكثير من النصائح التي تفيد الانتاجية بشكل عام وكذلك لمجابهة التشتت الرقمي. سنطالع في الفصلين القادمين ما تفعله عندما يكون,Digital Transformation,Favor,2,Positive,2,No,0,F_Explicit,,,Target: Digital Transformation Text: انها عبارة عن اساليب لتعزيز دوافع فكرك في الاوقات التي تواجه فيها اسوا اعدائك كما ان سلوكك هو الذي يجبرك علي التحول الي التشتت الالكتروني. هناك الكثير من النصائح التي تفيد الانتاجية بشكل عام وكذلك لمجابهة التشتت الرقمي. سنطالع في الفصلين القادمين ما تفعله عندما يكون,,,,,,,,,2,1,0.04095459,0.8779297,0.08123779,3,0.8779297,0.4490957213997698,Favor,None
590,كيف يمكن تحقيق مثل هذه المبادرة؟ تم وضع خطط مختلفة لبناء اقتصاد رقمي وحكومة رقمية ومجتمع رقمي بحيث تقوم كل جهة حكومية او خاصة بتسريع التحول الرقمي مع تجهيز البنية التحتية لذلك و إشراك السكان  في مثل هذه المبادرة.مع مراعاة الجوانب الثقافية وخصوصية المتجمع السنغافوري.,Digital Transformation,كيف يمكن تحقيق مثل هذه المبادرة؟ تم وضع خطط مختلفة لبناء اقتصاد رقمي وحكومة رقمية ومجتمع رقمي بحيث تقوم كل جهة حكومية او خاصة بتسريع التحول الرقمي مع تجهيز البنية التحتية لذلك و اشراك السكان في مثل هذه المبادرة.مع مراعاة الجوانب الثقافية وخصوصية المتجمع السنغافوري.,Digital Transformation,Favor,2,Neutral,1,No,0,F_Explicit,,,Target: Digital Transformation Text: كيف يمكن تحقيق مثل هذه المبادرة؟ تم وضع خطط مختلفة لبناء اقتصاد رقمي وحكومة رقمية ومجتمع رقمي بحيث تقوم كل جهة حكومية او خاصة بتسريع التحول الرقمي مع تجهيز البنية التحتية لذلك و اشراك السكان في مثل هذه المبادرة.مع مراعاة الجوانب الثقافية وخصوصية المتجمع السنغافوري.,,,,,,,,,2,1,0.027359009,0.60791016,0.36499023,3,0.60791016,0.7688992010622919,Favor,None
629,#البحث_العلمي #إلى_كل_باحث_و_باحثةسوف    مع الأحداث الراهنة و التحول نحو التعليم الإلكتروني وتعليق الحضور لمقرات العمل   ماهو تأثير #الحجر_المنزلي على مستوى الأداء و التواصل مع المشرفين بالبحوث العلمية؟,Digital Transformation,#البحث العلمي #الي كل باحث و باحثةسوف مع الاحداث الراهنة و التحول نحو التعليم الالكتروني وتعليق الحضور لمقرات العمل ماهو تاثير #الحجر المنزلي علي مستوي الاداء و التواصل مع المشرفين بالبحوث العلمية؟,Digital Transformation,Favor,2,Neutral,1,No,0,F_Explicit,,,Target: Digital Transformation Text: #البحث العلمي #الي كل باحث و باحثةسوف مع الاحداث الراهنة و التحول نحو التعليم الالكتروني وتعليق الحضور لمقرات العمل ماهو تاثير #الحجر المنزلي علي مستوي الاداء و التواصل مع المشرفين بالبحوث العلمية؟,,,,,,,,,2,1,0.01739502,0.9448242,0.037750244,3,0.9448242,0.2478006004913352,Favor,None
642,منتدى الفكر العربي  أكاديميون وناشطون اجتماعيون يناقشون تمكين المرأة والشباب في الأردن URL  #الأردن #جريدة_الدستور_الاردنية #مصلحتك_في_اللقاح URL,Women empowerment,منتدي الفكر العربي اكاديميون وناشطون اجتماعيون يناقشون تمكين المراة والشباب في الاردن #الاردن #جريدة الدستور الاردنية #مصلحتك في اللقاح,Women empowerment,Favor,2,Neutral,1,No,0,F_Explicit,,,Target: Women empowerment Text: منتدي الفكر العربي اكاديميون وناشطون اجتماعيون يناقشون تمكين المراة والشباب في الاردن #الاردن #جريدة الدستور الاردنية #مصلحتك في اللقاح,,,,,,,,,2,1,0.015052795,0.8535156,0.13134766,3,0.8535156,0.4649776035441743,Favor,None
643,مدير «دياكونيا « في مجلس كنائس الشرق الأوسط يتفقد مشاريع تمكين المرأة  URL  #الأردن #جريدة_الدستور_الاردنية #مصلحتك_في_اللقاح URL,Women empowerment,مدير «دياكونيا « في مجلس كنائس الشرق الاوسط يتفقد مشاريع تمكين المراة #الاردن #جريدة الدستور الاردنية #مصلحتك في اللقاح,Women empowerment,Favor,2,Neutral,1,No,0,F_Explicit,,,Target: Women empowerment Text: مدير «دياكونيا « في مجلس كنائس الشرق الاوسط يتفقد مشاريع تمكين المراة #الاردن #جريدة الدستور الاردنية #مصلحتك في اللقاح,,,,,,,,,2,1,0.040405273,0.84716797,0.11260986,3,0.84716797,0.5160807159182228,Favor,None
