ID,text_original,target_original,text_clean,target_clean,stance,stance_id,sentiment,sentiment_id,sarcasm,sarcasm_id,favor_reason,against_reason,none_reason,model_input,target_id,text,target,stance:confidence,sarcasm:confidence,sentiment:confidence,datetime,Date,true_label,pred_label,p_against,p_none,p_favor,fold,max_probability,prediction_entropy,true_name,pred_name
1340, أكثر من 100 دولة لم تبدأ بعد في تطعيم كورونا منها اليابان المشككة في اللقاح  ,Covid Vaccine,اكثر من 100 دولة لم تبدا بعد في تطعيم كورونا منها اليابان المشككة في اللقاح,Covid Vaccine,None,1,Negative,0,No,0,,,Not clear,Target: Covid Vaccine Text: اكثر من 100 دولة لم تبدا بعد في تطعيم كورونا منها اليابان المشككة في اللقاح,,,,,,,,,1,0,0.8701172,0.0067596436,0.12310791,2,0.8701172,0.4127069980425226,None,Against
1924,MENTION MENTION MENTION ما قد سمعت احد مات وقالوا بسبب انه اخذ جرعة تطعيم  كل من مات قالوا بسبب كورونا! كلنا بنموت مهما اختلفت الأسباب لكن الغريب  ربط موت كل إنسان بكورونا! اسأل الله ان يعافينا ويحفظنا من الامراض والاسقام ويرفع عنا البلاء,Covid Vaccine,مستخدم مستخدم مستخدم ما قد سمعت احد مات وقالوا بسبب انه اخذ جرعة تطعيم كل من مات قالوا بسبب كورونا! كلنا بنموت مهما اختلفت الاسباب لكن الغريب ربط موت كل انسان بكورونا! اسال الله ان يعافينا ويحفظنا من الامراض والاسقام ويرفع عنا البلاء,Covid Vaccine,None,1,Neutral,1,No,0,,,Not clear,Target: Covid Vaccine Text: مستخدم مستخدم مستخدم ما قد سمعت احد مات وقالوا بسبب انه اخذ جرعة تطعيم كل من مات قالوا بسبب كورونا! كلنا بنموت مهما اختلفت الاسباب لكن الغريب ربط موت كل انسان بكورونا! اسال الله ان يعافينا ويحفظنا من الامراض والاسقام ويرفع عنا البلاء,,,,,,,,,1,0,0.9902344,0.000500679,0.009216309,2,0.9902344,0.0567175119828807,None,Against
1981, اي سمعته   ادوية وليست لقاحات   بعد كم شهر من تطعيم كورونا، فاجؤوا الناس وقالوا لهم ممكن تحتاجون جرعة ثالثة 😏  مع هذا اللقاح توقع الغير متوقع,Covid Vaccine,اي سمعته ادوية وليست لقاحات بعد كم شهر من تطعيم كورونا، فاجؤوا الناس وقالوا لهم ممكن تحتاجون جرعة ثالثة 😏 مع هذا اللقاح توقع الغير متوقع,Covid Vaccine,None,1,Neutral,1,No,0,,,Not clear,Target: Covid Vaccine Text: اي سمعته ادوية وليست لقاحات بعد كم شهر من تطعيم كورونا، فاجؤوا الناس وقالوا لهم ممكن تحتاجون جرعة ثالثة 😏 مع هذا اللقاح توقع الغير متوقع,,,,,,,,,1,0,0.9995117,0.00022685528,0.00029468536,2,0.9995117,0.0047874431880818,None,Against
2305, قسم بالله اول ما ينزل تطعيم كورونا بهربه لك,Covid Vaccine,قسم بالله اول ما ينزل تطعيم كورونا بهربه لك,Covid Vaccine,None,1,Neutral,1,No,0,,,Not clear,Target: Covid Vaccine Text: قسم بالله اول ما ينزل تطعيم كورونا بهربه لك,,,,,,,,,1,0,0.9951172,0.0010881424,0.0035800934,2,0.9951172,0.0324599612355755,None,Against
2384, انا لو ادري باخذ تطعيم وبعدها تسوون عليهم حظر اقسم بالله مااخذه شنو فايده اخذ لقاح وبعدها حاكرنا بالبيت ؟ دمرتنا وتعبت نفسياتنا اقسم بالله,Covid Vaccine,انا لو ادري باخذ تطعيم وبعدها تسوون عليهم حظر اقسم بالله مااخذه شنو فايده اخذ لقاح وبعدها حاكرنا بالبيت ؟ دمرتنا وتعبت نفسياتنا اقسم بالله,Covid Vaccine,None,1,Negative,0,No,0,,,Not clear,Target: Covid Vaccine Text: انا لو ادري باخذ تطعيم وبعدها تسوون عليهم حظر اقسم بالله مااخذه شنو فايده اخذ لقاح وبعدها حاكرنا بالبيت ؟ دمرتنا وتعبت نفسياتنا اقسم بالله,,,,,,,,,1,0,0.9995117,0.0002052784,0.00045371056,2,0.9995117,0.0057239161748097,None,Against
2465,MENTION 😂😂😂 سمعته هذا الي بكندا .. عالم الماني كشف انه في شركة دواء عالميه قبل جائحه كورونا اطلبوا كمية انابيب تطعيم حق الكورونا وبعدها ب٧ اشهر اعلنوا انه في مرض اسمه الكورونا ياخالي لعبه بلعبه,Covid Vaccine,مستخدم 😂😂 سمعته هذا الي بكندا .. عالم الماني كشف انه في شركة دواء عالميه قبل جائحه كورونا اطلبوا كمية انابيب تطعيم حق الكورونا وبعدها ب٧ اشهر اعلنوا انه في مرض اسمه الكورونا ياخالي لعبه بلعبه,Covid Vaccine,None,1,Neutral,1,Yes,1,,,Not clear,Target: Covid Vaccine Text: مستخدم 😂😂 سمعته هذا الي بكندا .. عالم الماني كشف انه في شركة دواء عالميه قبل جائحه كورونا اطلبوا كمية انابيب تطعيم حق الكورونا وبعدها ب٧ اشهر اعلنوا انه في مرض اسمه الكورونا ياخالي لعبه بلعبه,,,,,,,,,1,0,0.99609375,0.0013656616,0.0027599335,2,0.99609375,0.0291697159006993,None,Against
2722,   أمر مؤسف. حتى بعد التحول التقني لا بد ان نتربط بمن يقضي اجازته وتتعطل الاعمال.,Digital Transformation,امر مؤسف. حتي بعد التحول التقني لا بد ان نتربط بمن يقضي اجازته وتتعطل الاعمال.,Digital Transformation,None,1,Negative,0,No,0,,,Not clear,Target: Digital Transformation Text: امر مؤسف. حتي بعد التحول التقني لا بد ان نتربط بمن يقضي اجازته وتتعطل الاعمال.,,,,,,,,,1,0,0.93603516,0.007820129,0.056396484,2,0.93603516,0.2619694333877737,None,Against
3000, عجبا، مرة يقولون لقاح استرازينيكا غير فعال و تارة يتهافتون عليه، ما الأمر، و لماذا دول كثيرة علقت تطعيم مواطنيها بهذا اللقاح...؟ أم صارت نكهة السياسة تلقي بضلالها حتى في مجال تسويق الأدوية و اللقاحات...!,Covid Vaccine,عجبا، مرة يقولون لقاح استرازينيكا غير فعال و تارة يتهافتون عليه، ما الامر، و لماذا دول كثيرة علقت تطعيم مواطنيها بهذا اللقاح..؟ ام صارت نكهة السياسة تلقي بضلالها حتي في مجال تسويق الادوية و اللقاحات..!,Covid Vaccine,None,1,Negative,0,No,0,,,Not clear,Target: Covid Vaccine Text: عجبا، مرة يقولون لقاح استرازينيكا غير فعال و تارة يتهافتون عليه، ما الامر، و لماذا دول كثيرة علقت تطعيم مواطنيها بهذا اللقاح..؟ ام صارت نكهة السياسة تلقي بضلالها حتي في مجال تسويق الادوية و اللقاحات..!,,,,,,,,,1,0,0.6591797,0.066589355,0.27441406,2,0.6591797,0.8099732446533456,None,Against
3349,قررت اني ما اناقش اليوم بموضوع اللقاح و كورونا لانه الكذابين صاروا قليلين ادب وانا مالي خلق عوار راس 😂  الاجوبة كالآتي: ليش منت مطعم؟ مو شغلك ليش تبي تطعم؟ مو شغلك ليش طالعين ساحة الارادة؟ مو شغلك مع ولا ضد قرارات الحكومة؟ مو شغلك,Covid Vaccine,قررت اني ما اناقش اليوم بموضوع اللقاح و كورونا لانه الكذابين صاروا قليلين ادب وانا مالي خلق عوار راس 😂 الاجوبة كالاتي: ليش منت مطعم؟ مو شغلك ليش تبي تطعم؟ مو شغلك ليش طالعين ساحة الارادة؟ مو شغلك مع ولا ضد قرارات الحكومة؟ مو شغلك,Covid Vaccine,None,1,Neutral,1,No,0,,,Not clear,Target: Covid Vaccine Text: قررت اني ما اناقش اليوم بموضوع اللقاح و كورونا لانه الكذابين صاروا قليلين ادب وانا مالي خلق عوار راس 😂 الاجوبة كالاتي: ليش منت مطعم؟ مو شغلك ليش تبي تطعم؟ مو شغلك ليش طالعين ساحة الارادة؟ مو شغلك مع ولا ضد قرارات الحكومة؟ مو شغلك,,,,,,,,,1,0,0.9746094,0.0063285828,0.019088745,2,0.9746094,0.1326708606152427,None,Against
76,#تمكين_المرأة من وجهة نظر الديناصورات 🦖 URL,Women empowerment,#تمكين المراة من وجهة نظر الديناصورات 🦖,Women empowerment,None,1,Neutral,1,Yes,1,,,Not clear,Target: Women empowerment Text: #تمكين المراة من وجهة نظر الديناصورات 🦖,,,,,,,,,1,0,0.8300781,0.15637207,0.013313293,3,0.8300781,0.5022410497256491,None,Against
224,    ماقلت تمكين المرأة يضايقني قلت تمكينها بما لا يرضى الله بل لإرضاء الغرب ليقولوا السعودية ليست كما في الإعلام,Women empowerment,ماقلت تمكين المراة يضايقني قلت تمكينها بما لا يرضي الله بل لارضاء الغرب ليقولوا السعودية ليست كما في الاعلام,Women empowerment,None,1,Negative,0,No,0,,,Not clear,Target: Women empowerment Text: ماقلت تمكين المراة يضايقني قلت تمكينها بما لا يرضي الله بل لارضاء الغرب ليقولوا السعودية ليست كما في الاعلام,,,,,,,,,1,0,0.9892578,0.0030288696,0.0075263977,3,0.9892578,0.0650495312733637,None,Against
424, اسوء شي التحول الكامل للدفع الالكتروني,Digital Transformation,اسوء شي التحول الكامل للدفع الالكتروني,Digital Transformation,None,1,Neutral,1,No,0,,,Not clear,Target: Digital Transformation Text: اسوء شي التحول الكامل للدفع الالكتروني,,,,,,,,,1,0,0.9121094,0.028411865,0.059509277,3,0.9121094,0.3529957490864759,None,Against
615, الله يخارجنا منها حنا يادوب متخارجين مع الكبتاجون جابو شيء ماله علاج اعتقد انه مادخل للبلاد الا مع الانفتاح السريع ويبدو انهم ماحسبو حساب المخدرات والمسكرات الله يعافينا  وين دور الاعلام ووزارة الرياضة والتعليم  اذا صارت مقابله مع مسئول ماهو حافظ,Women empowerment,الله يخارجنا منها حنا يادوب متخارجين مع الكبتاجون جابو شيء ماله علاج اعتقد انه مادخل للبلاد الا مع الانفتاح السريع ويبدو انهم ماحسبو حساب المخدرات والمسكرات الله يعافينا وين دور الاعلام ووزارة الرياضة والتعليم اذا صارت مقابله مع مسئول ماهو حافظ,Women empowerment,None,1,Neutral,1,No,0,,,Not clear,Target: Women empowerment Text: الله يخارجنا منها حنا يادوب متخارجين مع الكبتاجون جابو شيء ماله علاج اعتقد انه مادخل للبلاد الا مع الانفتاح السريع ويبدو انهم ماحسبو حساب المخدرات والمسكرات الله يعافينا وين دور الاعلام ووزارة الرياضة والتعليم اذا صارت مقابله مع مسئول ماهو حافظ,,,,,,,,,1,0,0.9584961,0.03540039,0.006336212,3,0.9584961,0.1909748687391407,None,Against
694, مش بس استرازينكا انا اخدت تطعيم فايزر وجالي كورونا بعده,Covid Vaccine,مش بس استرازينكا انا اخدت تطعيم فايزر وجالي كورونا بعده,Covid Vaccine,None,1,Negative,0,No,0,,,Not clear,Target: Covid Vaccine Text: مش بس استرازينكا انا اخدت تطعيم فايزر وجالي كورونا بعده,,,,,,,,,1,0,0.9638672,0.02935791,0.006904602,3,0.9638672,0.173406693864692,None,Against
712,MENTION MENTION MENTION يقصد انه لم يأخذ احد اللقاح من قبل علشان يفكر في حماية الآخرين  بمعنى أن كثير من الاشخاص تجيهم كورونا وتروح من غير ما يحس فيها يتم إجباره على أخذ اللقاح علشان يحمي الآخرين بينما المفترض تطعيم الآخرين علشان ما تجيهم كورونا وترك الاصحاء في حالهم,Covid Vaccine,مستخدم مستخدم مستخدم يقصد انه لم ياخذ احد اللقاح من قبل علشان يفكر في حماية الاخرين بمعني ان كثير من الاشخاص تجيهم كورونا وتروح من غير ما يحس فيها يتم اجباره علي اخذ اللقاح علشان يحمي الاخرين بينما المفترض تطعيم الاخرين علشان ما تجيهم كورونا وترك الاصحاء في حالهم,Covid Vaccine,None,1,Neutral,1,No,0,,,Not clear,Target: Covid Vaccine Text: مستخدم مستخدم مستخدم يقصد انه لم ياخذ احد اللقاح من قبل علشان يفكر في حماية الاخرين بمعني ان كثير من الاشخاص تجيهم كورونا وتروح من غير ما يحس فيها يتم اجباره علي اخذ اللقاح علشان يحمي الاخرين بينما المفترض تطعيم الاخرين علشان ما تجيهم كورونا وترك الاصحاء في حالهم,,,,,,,,,1,0,0.98339844,0.005241394,0.01133728,3,0.98339844,0.0947735713272073,None,Against
