ID,text_original,target_original,text_clean,target_clean,stance,stance_id,sentiment,sentiment_id,sarcasm,sarcasm_id,favor_reason,against_reason,none_reason,model_input,target_id,text,target,stance:confidence,sarcasm:confidence,sentiment:confidence,datetime,Date,true_label,pred_label,p_against,p_none,p_favor,fold,max_probability,prediction_entropy,true_name,pred_name
1004, هههههههههههه وش دخل رجل والا امرآة ؟ عقدة راسخة حتى مع تمكين المرآة وسيطرتها على مفاصل الحياة في السعودية !! هذا اسلوب المديفر من عرفناه والدكتورة توهقت ومالقت اجوبة ومبررات لانها تعودت انها تدير من يعطلون عقولهم ويدرعمون وراها !,Women empowerment,هه وش دخل رجل والا امراة ؟ عقدة راسخة حتي مع تمكين المراة وسيطرتها علي مفاصل الحياة في السعودية !! هذا اسلوب المديفر من عرفناه والدكتورة توهقت ومالقت اجوبة ومبررات لانها تعودت انها تدير من يعطلون عقولهم ويدرعمون وراها !,Women empowerment,Against,0,Negative,0,No,0,,A_Explicit,,Target: Women empowerment Text: هه وش دخل رجل والا امراة ؟ عقدة راسخة حتي مع تمكين المراة وسيطرتها علي مفاصل الحياة في السعودية !! هذا اسلوب المديفر من عرفناه والدكتورة توهقت ومالقت اجوبة ومبررات لانها تعودت انها تدير من يعطلون عقولهم ويدرعمون وراها !,,,,,,,,,0,2,0.042877197,0.00026607513,0.95703125,1,0.95703125,0.1792604315545788,Against,Favor
1141, تطعيم كورونا بدون حضور تنزل لك بصحتي وتوكلنا تصفير الضريبة القيمة المضافة تصفير غرامات الضبط الميداني,Covid Vaccine,تطعيم كورونا بدون حضور تنزل لك بصحتي وتوكلنا تصفير الضريبة القيمة المضافة تصفير غرامات الضبط الميداني,Covid Vaccine,Against,0,Neutral,1,No,0,,A_Explicit,,Target: Covid Vaccine Text: تطعيم كورونا بدون حضور تنزل لك بصحتي وتوكلنا تصفير الضريبة القيمة المضافة تصفير غرامات الضبط الميداني,,,,,,,,,0,2,0.004753113,0.008407593,0.9868164,1,0.9868164,0.0786971943676576,Against,Favor
1371,#ساعد_زوجتك_بالمطبخ  فالقانون الجديد يعتني بحقوق النسوان ومن أهم بنوده يا شاطر  ( تمكين المرأة ) خارج المطبخ  والرجل داخله 😂😂😂😂 ,Women empowerment,#ساعد زوجتك بالمطبخ فالقانون الجديد يعتني بحقوق النسوان ومن اهم بنوده يا شاطر ( تمكين المراة ) خارج المطبخ والرجل داخله 😂😂,Women empowerment,Against,0,Positive,2,Yes,1,,A_Explicit,,Target: Women empowerment Text: #ساعد زوجتك بالمطبخ فالقانون الجديد يعتني بحقوق النسوان ومن اهم بنوده يا شاطر ( تمكين المراة ) خارج المطبخ والرجل داخله 😂😂,,,,,,,,,0,2,0.0026760101,0.00049734116,0.99658203,1,0.99658203,0.0230461695998384,Against,Favor
1462,      تريد الوظيفة تريد السفر اي شي غير الزواج😂مع عصر تمكين المرأة كل شي تغير يا سلامة بس يا عزتي لك,Women empowerment,تريد الوظيفة تريد السفر اي شي غير الزواج😂مع عصر تمكين المراة كل شي تغير يا سلامة بس يا عزتي لك,Women empowerment,Against,0,Negative,0,No,0,,A_Explicit,,Target: Women empowerment Text: تريد الوظيفة تريد السفر اي شي غير الزواج😂مع عصر تمكين المراة كل شي تغير يا سلامة بس يا عزتي لك,,,,,,,,,0,2,0.04458618,0.23706055,0.7182617,1,0.7182617,0.71760024568162,Against,Favor
1472, نسميها ام ثوم عشان تمكين المرأة و كذا,Women empowerment,نسميها ام ثوم عشان تمكين المراة و كذا,Women empowerment,Against,0,Negative,0,No,0,,A_Explicit,,Target: Women empowerment Text: نسميها ام ثوم عشان تمكين المراة و كذا,,,,,,,,,0,2,0.21911621,0.09655762,0.68408203,1,0.68408203,0.818097032389625,Against,Favor
1844, اذا قرارات غير مكتمله زاي مقولت الوزير يتخذ قرارات بمنأي عن الواقع كان لابد من ايقاف الدراسة في وقت سابق لقراره كان لابد من ان يبدأ تطوير التعليم من مرحلة التعليم الاساسي وليس الثانوي كان لابد من تجهيز البنى التحتية قبل التحول الالكتروني فكر ,Digital Transformation,اذا قرارات غير مكتمله زاي مقولت الوزير يتخذ قرارات بمناي عن الواقع كان لابد من ايقاف الدراسة في وقت سابق لقراره كان لابد من ان يبدا تطوير التعليم من مرحلة التعليم الاساسي وليس الثانوي كان لابد من تجهيز البني التحتية قبل التحول الالكتروني فكر,Digital Transformation,Against,0,Negative,0,No,0,,A_Explicit,,Target: Digital Transformation Text: اذا قرارات غير مكتمله زاي مقولت الوزير يتخذ قرارات بمناي عن الواقع كان لابد من ايقاف الدراسة في وقت سابق لقراره كان لابد من ان يبدا تطوير التعليم من مرحلة التعليم الاساسي وليس الثانوي كان لابد من تجهيز البني التحتية قبل التحول الالكتروني فكر,,,,,,,,,0,2,0.10192871,0.008163452,0.88964844,1,0.88964844,0.3760285523204107,Against,Favor
1969, ماني فاهمة ليش مافي احترام لوجهات النظر في فرق بين التطعيمات المدروسة واللي بتتاخد من سنين ومجربة انا مع التطعيم للاطفال حتى تطعيم الانفلونزا العادية معاه وبناخده بس هذا لا ما باخده الان الا لما يتجرب سنوات الحمد لله من بداية كورونا ٩ شهور انا ب,Covid Vaccine,ماني فاهمة ليش مافي احترام لوجهات النظر في فرق بين التطعيمات المدروسة واللي بتتاخد من سنين ومجربة انا مع التطعيم للاطفال حتي تطعيم الانفلونزا العادية معاه وبناخده بس هذا لا ما باخده الان الا لما يتجرب سنوات الحمد لله من بداية كورونا ٩ شهور انا ب,Covid Vaccine,Against,0,Neutral,1,No,0,,A_Explicit,,Target: Covid Vaccine Text: ماني فاهمة ليش مافي احترام لوجهات النظر في فرق بين التطعيمات المدروسة واللي بتتاخد من سنين ومجربة انا مع التطعيم للاطفال حتي تطعيم الانفلونزا العادية معاه وبناخده بس هذا لا ما باخده الان الا لما يتجرب سنوات الحمد لله من بداية كورونا ٩ شهور انا ب,,,,,,,,,0,2,0.1239624,0.019683838,0.8564453,1,0.8564453,0.4688420210546382,Against,Favor
1976,هذا #تعطيل_رقمي وليس #التحول_الرقمي 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️ حقيقة مع مشاهدتي لكثير من المشاكل في تجربة المستخدم على مستوى الوزارات بميزانياتها وفرق عملها    يزيد احترامي أكثر وأكثر لكل الشركات الناشئة الرائعة المحلية والتي تهتم بتجربة العميل وتحرص على تحسينها في ظل محدودية الموارد  ولو حبة حبة 🐢 URL,Digital Transformation,هذا #تعطيل رقمي وليس #التحول الرقمي 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️ حقيقة مع مشاهدتي لكثير من المشاكل في تجربة المستخدم علي مستوي الوزارات بميزانياتها وفرق عملها يزيد احترامي اكثر واكثر لكل الشركات الناشئة الرائعة المحلية والتي تهتم بتجربة العميل وتحرص علي تحسينها في ظل محدودية الموارد ولو حبة حبة 🐢,Digital Transformation,Against,0,Negative,0,No,0,,A_Explicit,,Target: Digital Transformation Text: هذا #تعطيل رقمي وليس #التحول الرقمي 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️ حقيقة مع مشاهدتي لكثير من المشاكل في تجربة المستخدم علي مستوي الوزارات بميزانياتها وفرق عملها يزيد احترامي اكثر واكثر لكل الشركات الناشئة الرائعة المحلية والتي تهتم بتجربة العميل وتحرص علي تحسينها في ظل محدودية الموارد ولو حبة حبة 🐢,,,,,,,,,0,2,0.014793396,0.0022525787,0.98291016,1,0.98291016,0.0930070425941563,Against,Favor
2147, الحمد لله  ولكن يجب علينا ان نعلم أن التحول الإلكتروني لا يعني بالضرورة تطور وتحسين الخدمة بل في بعض الأحيان تكون الخدمة أسوأ من قبل. هذا حسب خبرتي في إستخدام الخدمات الإلكترونية.,Digital Transformation,الحمد لله ولكن يجب علينا ان نعلم ان التحول الالكتروني لا يعني بالضرورة تطور وتحسين الخدمة بل في بعض الاحيان تكون الخدمة اسوا من قبل. هذا حسب خبرتي في استخدام الخدمات الالكترونية.,Digital Transformation,Against,0,Negative,0,No,0,,A_Explicit,,Target: Digital Transformation Text: الحمد لله ولكن يجب علينا ان نعلم ان التحول الالكتروني لا يعني بالضرورة تطور وتحسين الخدمة بل في بعض الاحيان تكون الخدمة اسوا من قبل. هذا حسب خبرتي في استخدام الخدمات الالكترونية.,,,,,,,,,0,2,0.006515503,0.0043945312,0.9892578,1,0.9892578,0.0673313950361006,Against,Favor
2170,التحول الرقمي في الخدمات الحكومية وشركات الخدمات أمر جيد . ولكن الأمر السيء  هو الضعف التقني الذي تعاني منه اغلب الوزارت وشركات الخدمات.  تعطيل مصالح الناس بحجة اتمام العمليات الكترونياً من خلال مواقع معطلة أو غير قادرة على استيعاب اعداد المستخدمين أمر غاية في السوء ولم يعد يطاق.,Digital Transformation,التحول الرقمي في الخدمات الحكومية وشركات الخدمات امر جيد . ولكن الامر السيء هو الضعف التقني الذي تعاني منه اغلب الوزارت وشركات الخدمات. تعطيل مصالح الناس بحجة اتمام العمليات الكترونياً من خلال مواقع معطلة او غير قادرة علي استيعاب اعداد المستخدمين امر غاية في السوء ولم يعد يطاق.,Digital Transformation,Against,0,Negative,0,No,0,,A_Explicit,,Target: Digital Transformation Text: التحول الرقمي في الخدمات الحكومية وشركات الخدمات امر جيد . ولكن الامر السيء هو الضعف التقني الذي تعاني منه اغلب الوزارت وشركات الخدمات. تعطيل مصالح الناس بحجة اتمام العمليات الكترونياً من خلال مواقع معطلة او غير قادرة علي استيعاب اعداد المستخدمين امر غاية في السوء ولم يعد يطاق.,,,,,,,,,0,2,0.05999756,0.0010128021,0.93896484,1,0.93896484,0.2349169419503047,Against,Favor
2302,  التطعيم فيك فيك لانه كورونا مو مثل اي انفلونزا لو انها انفلونزا عاديه اقولك اسحب على التطعيم مثل تطعيم الانفلونزا العاديه اما هالمرض الله يكفينا الشر والله غير والله يكتب فيه الخير لنا يارب,Covid Vaccine,التطعيم فيك فيك لانه كورونا مو مثل اي انفلونزا لو انها انفلونزا عاديه اقولك اسحب علي التطعيم مثل تطعيم الانفلونزا العاديه اما هالمرض الله يكفينا الشر والله غير والله يكتب فيه الخير لنا يارب,Covid Vaccine,Against,0,Positive,2,No,0,,,,Target: Covid Vaccine Text: التطعيم فيك فيك لانه كورونا مو مثل اي انفلونزا لو انها انفلونزا عاديه اقولك اسحب علي التطعيم مثل تطعيم الانفلونزا العاديه اما هالمرض الله يكفينا الشر والله غير والله يكتب فيه الخير لنا يارب,,,,,,,,,0,2,0.0066566467,0.068725586,0.9248047,1,0.9248047,0.2896804670556264,Against,Favor
2432,#تطعيم_كورونا سؤال محيرني.. الي يبغى يتطعم ليش زعلان من الي مايبغى يتطعم .. يااخي تطعم وانت ساكت وعليك بالف عافيه ..كل انسان حر وهو يقرر ايش الي بيدخل جسده .. صرنا في عصر الاستعباد الجديد 👎🏻,Covid Vaccine,#تطعيم كورونا سؤال محيرني.. الي يبغي يتطعم ليش زعلان من الي مايبغي يتطعم .. يااخي تطعم وانت ساكت وعليك بالف عافيه ..كل انسان حر وهو يقرر ايش الي بيدخل جسده .. صرنا في عصر الاستعباد الجديد 👎🏻,Covid Vaccine,Against,0,Neutral,1,No,0,,A_Implicit,,Target: Covid Vaccine Text: #تطعيم كورونا سؤال محيرني.. الي يبغي يتطعم ليش زعلان من الي مايبغي يتطعم .. يااخي تطعم وانت ساكت وعليك بالف عافيه ..كل انسان حر وهو يقرر ايش الي بيدخل جسده .. صرنا في عصر الاستعباد الجديد 👎🏻,,,,,,,,,0,2,0.0012578964,0.00092077255,0.9980469,1,0.9980469,0.016788293258412,Against,Favor
2854,MENTION الموضوع أبسط من ماهو عليه الله أعطانا مناعة اقوى وأفضل من مية مليون تطعيم يجب علينا دعمها وتقويتها بالاكل الصحي والرياضة والأعشاب والتنفس وهذيك الساعة كورونا ماراح تأثر عليك ابدا ابدا باذن الله,Covid Vaccine,مستخدم الموضوع ابسط من ماهو عليه الله اعطانا مناعة اقوي وافضل من مية مليون تطعيم يجب علينا دعمها وتقويتها بالاكل الصحي والرياضة والاعشاب والتنفس وهذيك الساعة كورونا ماراح تاثر عليك ابدا ابدا باذن الله,Covid Vaccine,Against,0,Neutral,1,No,0,,A_Explicit,,Target: Covid Vaccine Text: مستخدم الموضوع ابسط من ماهو عليه الله اعطانا مناعة اقوي وافضل من مية مليون تطعيم يجب علينا دعمها وتقويتها بالاكل الصحي والرياضة والاعشاب والتنفس وهذيك الساعة كورونا ماراح تاثر عليك ابدا ابدا باذن الله,,,,,,,,,0,2,0.0234375,0.0007095337,0.9760742,1,0.9760742,0.1167527611614471,Against,Favor
2969,شفيهم بعض الدكاترة زعلانين عشان زحمة المباراة ؟ مو على اساس بعد تطعيم ٧٠٪ خلاص مناعة مجتمعية وكل شي طبيعي؟ يعني تناقضون كلامكم و كل شوي فلم وبعدين لما يجذبونكم و ما يصدقونكم تزعلون و تقولون هذيل رجعيين ما يصدقون العلم!   #تطعيم_كورونا,Covid Vaccine,شفيهم بعض الدكاترة زعلانين عشان زحمة المباراة ؟ مو علي اساس بعد تطعيم ٧٠٪ خلاص مناعة مجتمعية وكل شي طبيعي؟ يعني تناقضون كلامكم و كل شوي فلم وبعدين لما يجذبونكم و ما يصدقونكم تزعلون و تقولون هذيل رجعيين ما يصدقون العلم! #تطعيم كورونا,Covid Vaccine,Against,0,Neutral,1,No,0,,A_Explicit,,Target: Covid Vaccine Text: شفيهم بعض الدكاترة زعلانين عشان زحمة المباراة ؟ مو علي اساس بعد تطعيم ٧٠٪ خلاص مناعة مجتمعية وكل شي طبيعي؟ يعني تناقضون كلامكم و كل شوي فلم وبعدين لما يجذبونكم و ما يصدقونكم تزعلون و تقولون هذيل رجعيين ما يصدقون العلم! #تطعيم كورونا,,,,,,,,,0,2,0.001964569,0.039916992,0.9580078,1,0.9580078,0.1819128246825788,Against,Favor
3222,#لا_للتطعيم_الاجباري هذه حياتي وهذه صحتي وانا لست مجبر على تطعيم او لقاح انا مخير ولست مسير ! اتمنى اعادة النظر في أمر الإجبار وتصنيفه كخيار وليس إلزام .. ومن حقوق الأنسان لأي انسان بأنه مسؤول عن صحته واعطاءه حق مصلحة نفسه لنفسه على حسب ما يقتضيه القانون بدون قيود طبيه .,Covid Vaccine,#لا للتطعيم الاجباري هذه حياتي وهذه صحتي وانا لست مجبر علي تطعيم او لقاح انا مخير ولست مسير ! اتمني اعادة النظر في امر الاجبار وتصنيفه كخيار وليس الزام .. ومن حقوق الانسان لاي انسان بانه مسؤول عن صحته واعطاءه حق مصلحة نفسه لنفسه علي حسب ما يقتضيه القانون بدون قيود طبيه .,Covid Vaccine,Against,0,Neutral,1,No,0,,A_Explicit,,Target: Covid Vaccine Text: #لا للتطعيم الاجباري هذه حياتي وهذه صحتي وانا لست مجبر علي تطعيم او لقاح انا مخير ولست مسير ! اتمني اعادة النظر في امر الاجبار وتصنيفه كخيار وليس الزام .. ومن حقوق الانسان لاي انسان بانه مسؤول عن صحته واعطاءه حق مصلحة نفسه لنفسه علي حسب ما يقتضيه القانون بدون قيود طبيه .,,,,,,,,,0,2,0.0947876,0.0031909943,0.90185547,1,0.90185547,0.3348332145751529,Against,Favor
3447,اثبت التطعيم ضد فيروس كورونا فعالية ممتازة  ما تدخل المطعم الا متطعم او دخول السينما حتى بالسفر بعد سنة ما تسوي اي اجراء حكومي الا عندك شهادة تطعيم هذا تطعيم ضد الفيروس او كفيل الجديد 😂😂😂,Covid Vaccine,اثبت التطعيم ضد فيروس كورونا فعالية ممتازة ما تدخل المطعم الا متطعم او دخول السينما حتي بالسفر بعد سنة ما تسوي اي اجراء حكومي الا عندك شهادة تطعيم هذا تطعيم ضد الفيروس او كفيل الجديد 😂😂,Covid Vaccine,Against,0,Neutral,1,Yes,1,,A_Explicit,,Target: Covid Vaccine Text: اثبت التطعيم ضد فيروس كورونا فعالية ممتازة ما تدخل المطعم الا متطعم او دخول السينما حتي بالسفر بعد سنة ما تسوي اي اجراء حكومي الا عندك شهادة تطعيم هذا تطعيم ضد الفيروس او كفيل الجديد 😂😂,,,,,,,,,0,2,0.00062561035,0.0048217773,0.9946289,1,0.9946289,0.0356939557759469,Against,Favor
3673,  لا تجيب طاري اسيادك لو سمحت .. ثم انا قلت بعض البدو الوع 🤮مثلك  محمد بن سلمان جعلني فداه هو السبب بعد الله في تمكين المرأة وهدم صنمكم🥴,Women empowerment,لا تجيب طاري اسيادك لو سمحت .. ثم انا قلت بعض البدو الوع 🤮مثلك محمد بن سلمان جعلني فداه هو السبب بعد الله في تمكين المراة وهدم صنمكم🥴,Women empowerment,Against,0,Negative,0,No,0,,A_Explicit,,Target: Women empowerment Text: لا تجيب طاري اسيادك لو سمحت .. ثم انا قلت بعض البدو الوع 🤮مثلك محمد بن سلمان جعلني فداه هو السبب بعد الله في تمكين المراة وهدم صنمكم🥴,,,,,,,,,0,2,0.043121338,0.00063180923,0.9560547,1,0.9560547,0.1831818913002298,Against,Favor
3730, كيف تمكين المرأه ووزارة الموارد البشريه ممكنه نصف مليون اردني ونصف مليون لبناني ومثلهم فلسطن و٢ مليون هندي بالقطاع الخاص وعندنا ٣ مليون عاطل نصفهم من البنات  التمكين هو انك ترحل العماله الي عندنا وتوظف ابناء وبنات البلد,Women empowerment,كيف تمكين المراه ووزارة الموارد البشريه ممكنه نصف مليون اردني ونصف مليون لبناني ومثلهم فلسطن و٢ مليون هندي بالقطاع الخاص وعندنا ٣ مليون عاطل نصفهم من البنات التمكين هو انك ترحل العماله الي عندنا وتوظف ابناء وبنات البلد,Women empowerment,Against,0,Neutral,1,No,0,,A_Explicit,,Target: Women empowerment Text: كيف تمكين المراه ووزارة الموارد البشريه ممكنه نصف مليون اردني ونصف مليون لبناني ومثلهم فلسطن و٢ مليون هندي بالقطاع الخاص وعندنا ٣ مليون عاطل نصفهم من البنات التمكين هو انك ترحل العماله الي عندنا وتوظف ابناء وبنات البلد,,,,,,,,,0,2,0.24731445,0.008354187,0.7441406,1,0.7441406,0.605408784496836,Against,Favor
3731,اعتقد ان تمكين المرأه يتم في ترحيل نصف مليون اردني ونصف مليون لبناني وغيرهم من الهنود وموظفين الشعوب المجاوره وتوظيف بناتنا وعيالنا مكانهم هذا هو التمكين الحقيقي الي يضمن رفاهيه لكل مواطن ومواطنه ,Women empowerment,اعتقد ان تمكين المراه يتم في ترحيل نصف مليون اردني ونصف مليون لبناني وغيرهم من الهنود وموظفين الشعوب المجاوره وتوظيف بناتنا وعيالنا مكانهم هذا هو التمكين الحقيقي الي يضمن رفاهيه لكل مواطن ومواطنه,Women empowerment,Against,0,Neutral,1,No,0,,A_Explicit,,Target: Women empowerment Text: اعتقد ان تمكين المراه يتم في ترحيل نصف مليون اردني ونصف مليون لبناني وغيرهم من الهنود وموظفين الشعوب المجاوره وتوظيف بناتنا وعيالنا مكانهم هذا هو التمكين الحقيقي الي يضمن رفاهيه لكل مواطن ومواطنه,,,,,,,,,0,2,0.00081014633,0.00040650368,0.99902344,1,0.99902344,0.0099168913495833,Against,Favor
